date,T,Tmin,Tmax,Wind,Rh,Rh_max,Rh_min,Precipitations,Ri_PAR_f,Rg
2018-02-03,27.3766403198242,22.5776844024658,33.7600021362305,0.107233300805092,0.8278482055664059,0.939564514160156,0.491613578796387,0.343545466661453,7.22849945068359,15.059373855590813
2018-02-04,27.8413906097412,22.702486038208,33.4551963806152,0.134173095226288,0.82820915222168,0.940435256958008,0.487082977294922,0.270787596702576,8.4788671875,17.664306640625004
2018-02-05,27.9523162841797,22.8739566802979,33.3540992736816,0.14581610262394,0.8307908630371089,0.943967895507813,0.556974754333496,0.420447319746017,8.48279022216797,17.672479629516605
2018-02-06,28.0060710906982,22.9490947723389,32.8971786499023,0.148913130164146,0.835209121704102,0.9466580200195309,0.578908500671387,0.645816385746002,8.67703674316406,18.07715988159179
2018-02-07,27.7783908843994,23.2901859283447,32.4720268249512,0.167308658361435,0.861994323730469,0.94459098815918,0.629000968933106,1.21150207519531,7.93728332519531,16.53600692749023
2018-02-08,27.406005859375,23.1629295349121,32.0036697387695,0.186980560421944,0.8693293762207029,0.946187133789063,0.627453727722168,2.0522518157959,8.17523895263672,17.031747817993168
2018-02-09,27.0140399932861,23.2007465362549,31.7194633483887,0.208759024739265,0.87879280090332,0.94741340637207,0.6409254455566411,3.57046413421631,7.91703918457031,16.49383163452148
2018-02-10,27.3572425842285,23.0536575317383,31.834545135498,0.21066889166832,0.886675186157227,0.9461549377441411,0.639618949890137,3.82321882247925,7.92713287353516,16.51486015319825
2018-02-11,27.0491676330566,23.0848426818848,32.2833938598633,0.203296914696693,0.897101821899414,0.9475563812255859,0.660761795043945,4.62475538253784,7.31060028076172,15.230417251586916
2018-02-12,27.2728080749512,22.922155380249,32.0309295654297,0.198824942111969,0.882408294677734,0.946300811767578,0.63724536895752,3.44605255126953,8.37096588134766,17.439512252807624
2018-02-13,27.2373580932617,23.1760101318359,31.7031688690186,0.189495831727982,0.884375152587891,0.945202026367187,0.616358299255371,3.09178495407105,7.28139724731445,15.169577598571772
2018-02-14,27.2591781616211,22.8600883483887,32.4961967468262,0.166641592979431,0.84866081237793,0.9482086181640619,0.5614344787597659,1.52514183521271,8.30389709472656,17.29978561401367
2018-02-15,27.6298503875732,22.9838256835938,33.1561431884766,0.160694941878319,0.826353302001953,0.9431103515625,0.5318037796020509,0.669784963130951,8.31104278564453,17.31467247009277
2018-02-16,27.8482055664063,22.7119731903076,33.1335601806641,0.155243903398514,0.827454986572266,0.943246459960938,0.576484603881836,0.586978316307068,7.6214176940918,15.877953529357917
2018-02-17,27.6997737884522,22.8813858032227,32.8955802917481,0.181911110877991,0.852380676269531,0.9419419860839839,0.576314392089844,0.74640029668808,7.57011428833008,15.771071434021001
2018-02-18,27.2438068389893,23.0696315765381,32.5467987060547,0.169225618243217,0.868588180541992,0.944772796630859,0.628596038818359,1.48013663291931,7.62365432739258,15.882613182067875
2018-02-19,27.2681694030762,22.5721759796143,32.656005859375,0.186844870448113,0.852980499267578,0.945175933837891,0.596161880493164,1.36190223693848,8.88459503173828,18.509572982788086
2018-02-20,27.1079330444336,23.0780048370361,32.0846214294434,0.234437301754952,0.882442779541016,0.940397567749024,0.628859252929688,2.65194702148438,8.13963592529297,16.957574844360355
2018-02-21,26.4947509765625,23.0042381286621,31.3832778930664,0.24367980659008,0.904561233520508,0.944295959472656,0.681412353515625,6.34608697891235,7.71119476318359,16.064989089965813
2018-02-22,26.1118812561035,22.9367198944092,30.6125907897949,0.240011259913445,0.912527236938477,0.946333389282227,0.6995407867431641,10.6054658889771,7.55380645751953,15.73709678649902
2018-02-23,26.0358352661133,22.9958190917969,30.7916164398193,0.216396003961563,0.90939094543457,0.945232772827148,0.706101379394531,7.37630844116211,7.1978727722168,14.995568275451667
2018-02-24,26.0631580352783,23.0295600891113,31.5387668609619,0.238156944513321,0.893498001098633,0.942703323364258,0.656503524780274,5.69138050079346,8.13446594238281,16.946804046630856
2018-02-25,26.3861560821533,22.9714260101318,31.2906265258789,0.25779327750206,0.8857253265380859,0.94259033203125,0.6657500457763671,5.52935981750488,8.44503295898437,17.593818664550774
2018-02-26,26.2130641937256,22.8794326782227,30.6721096038818,0.24688757956028,0.904657669067383,0.94511100769043,0.691145629882813,8.28915309906006,6.4609895324707,13.46039485931396
2018-02-27,26.1837978363037,23.0227718353272,31.2104110717773,0.193171098828316,0.9010107421875,0.946709442138672,0.7051637268066411,4.86270475387573,6.58132186889649,13.711087226867688
2018-02-28,26.7478084564209,22.9016876220703,31.6906280517578,0.161694824695587,0.869280242919922,0.944119186401367,0.6342012023925779,2.9061393737793,8.42561096191406,17.553356170654293
2018-03-01,26.9337272644043,23.0022563934326,32.0028114318848,0.157249063253403,0.869095458984375,0.9441323089599609,0.641307678222656,2.77290201187134,7.97011047363281,16.604396820068356
2018-03-02,27.0771541595459,22.8476009368897,31.8920230865479,0.163503810763359,0.8604746246337891,0.944364852905274,0.64292366027832,1.665940284729,8.16033050537109,17.000688552856438
2018-03-03,27.2284240722656,22.9783763885498,32.3682365417481,0.154807582497597,0.857525634765625,0.944148254394531,0.6216409301757809,1.52103233337402,8.37459503173828,17.447072982788086
2018-03-04,27.1147384643555,22.9486541748047,32.1467170715332,0.150882184505463,0.85951042175293,0.9448761749267579,0.645463027954102,1.51883471012115,8.29270660400391,17.276472091674815
2018-03-05,27.0890369415283,22.9064483642578,32.1476058959961,0.16607654094696,0.863072052001953,0.945197601318359,0.648552703857422,1.65995264053345,8.37589965820312,17.449790954589837
2018-03-06,27.0347518920898,22.9830875396729,32.1388854980469,0.167736232280731,0.863971939086914,0.945293273925781,0.652167053222656,1.73173069953918,8.33592590332031,17.36651229858398
2018-03-07,27.1471099853516,22.9275321960449,32.1272468566895,0.182053804397583,0.858506317138672,0.945259246826172,0.6472825622558589,1.88995325565338,8.46809875488281,17.641872406005856
2018-03-08,27.0701560974121,23.0461196899414,31.8289432525635,0.192209586501122,0.8762905883789059,0.944423141479492,0.690412139892578,2.89717507362366,7.50470947265625,15.63481140136719
2018-03-09,27.0323181152344,23.015661239624,31.6156463623047,0.196547389030457,0.884644317626953,0.9448191833496089,0.6971955108642579,3.96837019920349,7.2221662902832,15.046179771423333
2018-03-10,27.0684394836426,23.1152324676514,31.4260807037354,0.185013338923454,0.890589065551758,0.944402313232422,0.694306564331055,5.17378997802734,7.0749462890625,14.739471435546875
2018-03-11,27.053129196167,23.0430431365967,31.1536254882813,0.175923243165016,0.890048599243164,0.9451974487304691,0.7192530822753911,5.22696208953857,6.92638092041016,14.4299602508545
2018-03-12,27.1795139312744,23.0678100585938,31.6511726379395,0.181087523698807,0.877337188720703,0.946193389892578,0.714630508422852,3.75592970848084,7.79601287841797,16.241693496704105
2018-03-13,27.3019866943359,23.0984745025635,32.0081062316895,0.196116402745247,0.867853469848633,0.945654525756836,0.679267654418945,3.22239327430725,8.26733734130859,17.223619461059563
2018-03-14,27.3731060028076,23.1902809143066,31.9918937683106,0.228489935398102,0.8867692565917971,0.9434545135498049,0.6930957794189451,3.67365503311157,7.4371174621582,15.493994712829585
2018-03-15,27.0964088439941,23.2056732177734,31.5919589996338,0.244845032691956,0.901237869262695,0.9454289245605471,0.706738433837891,5.93650722503662,7.20337600708008,15.007033348083501
2018-03-16,27.0442218780518,23.1504688262939,31.0786781311035,0.262624651193619,0.905579833984375,0.946897811889649,0.735774459838867,8.12711524963379,6.88296615600586,14.339512825012209
2018-03-17,26.9900131225586,23.2559318542481,31.0979652404785,0.261652231216431,0.899432373046875,0.947239227294922,0.745411376953125,7.40186214447022,6.97062057495117,14.522126197814938
2018-03-18,26.7382698059082,23.0895004272461,31.2642936706543,0.276208311319351,0.890091934204102,0.946723861694336,0.69796760559082,6.52858114242554,7.49985580444336,15.624699592590334
2018-03-19,26.8948059082031,23.1317310333252,31.5098896026611,0.297103822231293,0.888803329467774,0.945065002441406,0.7078443908691411,5.99707412719727,7.23466094970703,15.072210311889647
2018-03-20,26.4806747436523,22.9287567138672,31.200345993042,0.281192928552628,0.89108757019043,0.946440887451172,0.715790481567383,6.25446939468384,6.63733932495117,13.827790260314938
2018-03-21,26.0651035308838,22.9499416351318,30.8331737518311,0.267315834760666,0.8962619018554691,0.946587600708008,0.746578598022461,7.1129264831543,6.37765914916992,13.286789894104002
2018-03-22,26.0321769714356,22.884298324585,31.1265201568604,0.199148267507553,0.887663345336914,0.944307403564453,0.647834396362305,5.1713809967041,7.48789855957031,15.599788665771479
2018-03-23,26.0175628662109,22.9989166259766,31.530740737915,0.160174280405045,0.894780731201172,0.941183166503906,0.691826095581055,4.6504340171814,6.73862548828125,14.038803100585938
2018-03-24,26.5366897583008,22.7599048614502,32.2934188842773,0.147991001605988,0.8856999969482421,0.943580703735352,0.641175079345703,3.53629994392395,7.82392364501953,16.29984092712402
2018-03-25,26.8159008026123,23.0492095947266,32.0991859436035,0.147212147712708,0.896396331787109,0.938817749023437,0.6617490386962891,2.95643949508667,7.94044555664063,16.54259490966798
2018-03-26,26.5931873321533,23.2166786193848,31.897346496582,0.164416387677193,0.905493392944336,0.9421376037597661,0.6710332489013671,3.53101468086243,7.68463897705078,16.00966453552246
