"IdGenotype","IdProgeny","Site","Plot","LineNumber","TreeNumber","IdTrunk","ObservationDate","BottomPeriphery","OneAndHalfMeterPeriphery","TwoMeterPeriphery","Height","LengthWoodDensitySampleOne","WoodDensityDryWeightSampleOne","LengthWoodDensitySampleTwo","WoodDensityDryWeightSampleTwo","PlantingDate","MAP","TreeId"
"GE16","PO   9400","PR","G5-1","64","6","Stipe_PR_G5-1_64_6",2018-06-26,259,NA,NA,2.65,NA,NA,NA,NA,2010-05-01,97,"PR_G5-1_GE16_64_6"
"GE16","PO   9400","PR","G5-1","64","6","Stipe_PR_G5-1_64_6",2019-07-09,255,221,NA,3.24,NA,NA,NA,NA,2010-05-01,110,"PR_G5-1_GE16_64_6"
"GE16","PO   9400","PR","G5-1","64","6","Stipe_PR_G5-1_64_6",2020-05-13,240,218,NA,3.64,NA,NA,NA,NA,2010-05-01,120,"PR_G5-1_GE16_64_6"
"GE16","PO   9400","PR","G5-1","64","6","Stipe_PR_G5-1_64_6",2021-01-06,NA,NA,223,NA,NA,NA,NA,NA,2010-05-01,128,"PR_G5-1_GE16_64_6"
"GE16","PO   9400","PR","G5-1","64","6","Stipe_PR_G5-1_64_6",2021-10-18,246,218,220,4.3,NA,NA,NA,NA,2010-05-01,137,"PR_G5-1_GE16_64_6"
"GE16","PO   9400","PR","G5-1","64","6","Stipe_PR_G5-1_64_6",2022-09-15,258,215,228,4.73,NA,NA,NA,NA,2010-05-01,148,"PR_G5-1_GE16_64_6"
"GE12","PO   9342","PR","G5-1","64","9","Stipe_PR_G5-1_64_9",2015-08-10,251,NA,NA,1.1,NA,NA,NA,NA,2010-05-01,63,"PR_G5-1_GE12_64_9"
"GE12","PO   9342","PR","G5-1","64","9","Stipe_PR_G5-1_64_9",2016-08-18,291,NA,NA,1.5,NA,NA,NA,NA,2010-05-01,75,"PR_G5-1_GE12_64_9"
"GE12","PO   9342","PR","G5-1","64","9","Stipe_PR_G5-1_64_9",2017-06-06,300,NA,NA,1.57,NA,NA,NA,NA,2010-05-01,85,"PR_G5-1_GE12_64_9"
"GE12","PO   9342","PR","G5-1","64","9","Stipe_PR_G5-1_64_9",2018-06-26,311,NA,NA,2.08,NA,NA,NA,NA,2010-05-01,97,"PR_G5-1_GE12_64_9"
"GE12","PO   9342","PR","G5-1","64","9","Stipe_PR_G5-1_64_9",2019-07-09,323,224,NA,2.77,NA,NA,NA,NA,2010-05-01,110,"PR_G5-1_GE12_64_9"
"GE12","PO   9342","PR","G5-1","64","9","Stipe_PR_G5-1_64_9",2020-05-13,294,217,NA,3.03,NA,NA,NA,NA,2010-05-01,120,"PR_G5-1_GE12_64_9"
"GE12","PO   9342","PR","G5-1","64","9","Stipe_PR_G5-1_64_9",2021-01-06,NA,NA,225,NA,NA,NA,NA,NA,2010-05-01,128,"PR_G5-1_GE12_64_9"
"GE12","PO   9342","PR","G5-1","64","9","Stipe_PR_G5-1_64_9",2021-10-18,320,217,217,3.73,NA,NA,NA,NA,2010-05-01,137,"PR_G5-1_GE12_64_9"
"GE12","PO   9342","PR","G5-1","64","9","Stipe_PR_G5-1_64_9",2022-09-15,327,220,217,4.16,NA,NA,NA,NA,2010-05-01,148,"PR_G5-1_GE12_64_9"
"GE07","PO  10093","PR","G5-1","65","14","Stipe_PR_G5-1_65_14",2015-08-10,264,NA,NA,1.3,NA,NA,NA,NA,2010-05-01,63,"PR_G5-1_GE07_65_14"
"GE07","PO  10093","PR","G5-1","65","14","Stipe_PR_G5-1_65_14",2016-08-18,299,NA,NA,1.72,NA,NA,NA,NA,2010-05-01,75,"PR_G5-1_GE07_65_14"
"GE07","PO  10093","PR","G5-1","65","14","Stipe_PR_G5-1_65_14",2017-06-06,294,NA,NA,2.22,NA,NA,NA,NA,2010-05-01,85,"PR_G5-1_GE07_65_14"
"GE07","PO  10093","PR","G5-1","65","14","Stipe_PR_G5-1_65_14",2018-06-26,272,NA,NA,2.62,NA,NA,NA,NA,2010-05-01,97,"PR_G5-1_GE07_65_14"
"GE07","PO  10093","PR","G5-1","65","14","Stipe_PR_G5-1_65_14",2019-07-09,265,214,NA,3.5,NA,NA,NA,NA,2010-05-01,110,"PR_G5-1_GE07_65_14"
"GE07","PO  10093","PR","G5-1","65","14","Stipe_PR_G5-1_65_14",2020-05-13,252,212,NA,3.77,NA,NA,NA,NA,2010-05-01,120,"PR_G5-1_GE07_65_14"
"GE07","PO  10093","PR","G5-1","65","14","Stipe_PR_G5-1_65_14",2021-01-06,NA,NA,213,NA,NA,NA,NA,NA,2010-05-01,128,"PR_G5-1_GE07_65_14"
"GE07","PO  10093","PR","G5-1","65","14","Stipe_PR_G5-1_65_14",2021-10-18,271,210,211,4.82,NA,NA,NA,NA,2010-05-01,137,"PR_G5-1_GE07_65_14"
"GE07","PO  10093","PR","G5-1","65","14","Stipe_PR_G5-1_65_14",2022-09-16,275,212,213,5.32,NA,NA,NA,NA,2010-05-01,148,"PR_G5-1_GE07_65_14"
"GE10","PO   9551","PR","G5-1","65","19","Stipe_PR_G5-1_65_19",2015-08-10,208,NA,NA,0.76,NA,NA,NA,NA,2010-05-01,63,"PR_G5-1_GE10_65_19"
"GE10","PO   9551","PR","G5-1","65","19","Stipe_PR_G5-1_65_19",2016-08-18,232,NA,NA,0.98,NA,NA,NA,NA,2010-05-01,75,"PR_G5-1_GE10_65_19"
"GE10","PO   9551","PR","G5-1","65","19","Stipe_PR_G5-1_65_19",2017-06-06,239,NA,NA,1.37,NA,NA,NA,NA,2010-05-01,85,"PR_G5-1_GE10_65_19"
"GE10","PO   9551","PR","G5-1","65","19","Stipe_PR_G5-1_65_19",2018-06-26,244,NA,NA,1.93,NA,NA,NA,NA,2010-05-01,97,"PR_G5-1_GE10_65_19"
"GE10","PO   9551","PR","G5-1","65","19","Stipe_PR_G5-1_65_19",2019-07-09,250,245,NA,2.27,NA,NA,NA,NA,2010-05-01,110,"PR_G5-1_GE10_65_19"
"GE10","PO   9551","PR","G5-1","65","19","Stipe_PR_G5-1_65_19",2020-05-13,243,245,NA,2.55,NA,NA,NA,NA,2010-05-01,120,"PR_G5-1_GE10_65_19"
"GE10","PO   9551","PR","G5-1","65","19","Stipe_PR_G5-1_65_19",2021-01-06,NA,NA,244,NA,NA,NA,NA,NA,2010-05-01,128,"PR_G5-1_GE10_65_19"
"GE10","PO   9551","PR","G5-1","65","19","Stipe_PR_G5-1_65_19",2021-10-18,271,247,239,3.39,NA,NA,NA,NA,2010-05-01,137,"PR_G5-1_GE10_65_19"
"GE10","PO   9551","PR","G5-1","65","19","Stipe_PR_G5-1_65_19",2022-09-16,272,255,238,3.76,NA,NA,NA,NA,2010-05-01,148,"PR_G5-1_GE10_65_19"
"GE11","PO   9861","PR","G5-1","68","15","Stipe_PR_G5-1_68_15",2015-08-10,220,NA,NA,1.21,NA,NA,NA,NA,2010-05-01,63,"PR_G5-1_GE11_68_15"
"GE11","PO   9861","PR","G5-1","68","15","Stipe_PR_G5-1_68_15",2016-08-18,253,NA,NA,1.65,NA,NA,NA,NA,2010-05-01,75,"PR_G5-1_GE11_68_15"
"GE11","PO   9861","PR","G5-1","68","15","Stipe_PR_G5-1_68_15",2017-06-06,268,NA,NA,2,NA,NA,NA,NA,2010-05-01,85,"PR_G5-1_GE11_68_15"
"GE11","PO   9861","PR","G5-1","68","15","Stipe_PR_G5-1_68_15",2018-06-26,249,NA,NA,2.55,NA,NA,NA,NA,2010-05-01,97,"PR_G5-1_GE11_68_15"
"GE11","PO   9861","PR","G5-1","68","15","Stipe_PR_G5-1_68_15",2019-07-09,245,205,NA,3.31,NA,NA,NA,NA,2010-05-01,110,"PR_G5-1_GE11_68_15"
"GE11","PO   9861","PR","G5-1","68","15","Stipe_PR_G5-1_68_15",2020-05-13,258,207,NA,3.48,NA,NA,NA,NA,2010-05-01,120,"PR_G5-1_GE11_68_15"
"GE11","PO   9861","PR","G5-1","68","15","Stipe_PR_G5-1_68_15",2021-01-06,NA,NA,199,NA,NA,NA,NA,NA,2010-05-01,128,"PR_G5-1_GE11_68_15"
"GE11","PO   9861","PR","G5-1","68","15","Stipe_PR_G5-1_68_15",2021-10-18,263,207,202,4.42,NA,NA,NA,NA,2010-05-01,137,"PR_G5-1_GE11_68_15"
"GE11","PO   9861","PR","G5-1","68","15","Stipe_PR_G5-1_68_15",2022-09-16,265,206,200,4.9,NA,NA,NA,NA,2010-05-01,148,"PR_G5-1_GE11_68_15"
"GE11","PO   9861","PR","G5-1","68","16","Stipe_PR_G5-1_68_16",2016-08-18,251,NA,NA,1.4,NA,NA,NA,NA,2010-05-01,75,"PR_G5-1_GE11_68_16"
"GE11","PO   9861","PR","G5-1","68","16","Stipe_PR_G5-1_68_16",2017-06-06,256,NA,NA,1.96,NA,NA,NA,NA,2010-05-01,85,"PR_G5-1_GE11_68_16"
"GE11","PO   9861","PR","G5-1","68","16","Stipe_PR_G5-1_68_16",2018-06-26,261,NA,NA,2.36,NA,NA,NA,NA,2010-05-01,97,"PR_G5-1_GE11_68_16"
"GE11","PO   9861","PR","G5-1","68","16","Stipe_PR_G5-1_68_16",2019-07-09,246,214,NA,3,NA,NA,NA,NA,2010-05-01,110,"PR_G5-1_GE11_68_16"
"GE11","PO   9861","PR","G5-1","68","16","Stipe_PR_G5-1_68_16",2020-05-13,245,214,NA,3.4,NA,NA,NA,NA,2010-05-01,120,"PR_G5-1_GE11_68_16"
"GE11","PO   9861","PR","G5-1","68","16","Stipe_PR_G5-1_68_16",2021-01-06,NA,NA,203,NA,NA,NA,NA,NA,2010-05-01,128,"PR_G5-1_GE11_68_16"
"GE11","PO   9861","PR","G5-1","68","16","Stipe_PR_G5-1_68_16",2021-10-18,255,210,200,4.25,NA,NA,NA,NA,2010-05-01,137,"PR_G5-1_GE11_68_16"
"GE11","PO   9861","PR","G5-1","68","16","Stipe_PR_G5-1_68_16",2022-09-16,260,220,202,4.8,NA,NA,NA,NA,2010-05-01,148,"PR_G5-1_GE11_68_16"
"GE09","PO   9319","PR","G5-1","69","10","Stipe_PR_G5-1_69_10",2015-08-10,230,NA,NA,0.99,NA,NA,NA,NA,2010-05-01,63,"PR_G5-1_GE09_69_10"
"GE09","PO   9319","PR","G5-1","69","10","Stipe_PR_G5-1_69_10",2016-08-18,245,NA,NA,1.01,NA,NA,NA,NA,2010-05-01,75,"PR_G5-1_GE09_69_10"
"GE09","PO   9319","PR","G5-1","69","10","Stipe_PR_G5-1_69_10",2017-06-06,256,NA,NA,1.24,NA,NA,NA,NA,2010-05-01,85,"PR_G5-1_GE09_69_10"
"GE09","PO   9319","PR","G5-1","69","10","Stipe_PR_G5-1_69_10",2018-06-26,262,NA,NA,1.53,NA,NA,NA,NA,2010-05-01,97,"PR_G5-1_GE09_69_10"
"GE09","PO   9319","PR","G5-1","69","10","Stipe_PR_G5-1_69_10",2019-07-09,260,213,NA,2.13,NA,NA,NA,NA,2010-05-01,110,"PR_G5-1_GE09_69_10"
"GE09","PO   9319","PR","G5-1","69","10","Stipe_PR_G5-1_69_10",2020-05-13,263,213,NA,2.55,NA,NA,NA,NA,2010-05-01,120,"PR_G5-1_GE09_69_10"
"GE09","PO   9319","PR","G5-1","69","10","Stipe_PR_G5-1_69_10",2021-01-06,NA,NA,215,NA,NA,NA,NA,NA,2010-05-01,128,"PR_G5-1_GE09_69_10"
"GE09","PO   9319","PR","G5-1","69","10","Stipe_PR_G5-1_69_10",2021-10-18,278,216,212,2.96,NA,NA,NA,NA,2010-05-01,137,"PR_G5-1_GE09_69_10"
"GE09","PO   9319","PR","G5-1","69","10","Stipe_PR_G5-1_69_10",2022-09-16,277,212,206,3.41,NA,NA,NA,NA,2010-05-01,148,"PR_G5-1_GE09_69_10"
"GE11","PO   9861","PR","G5-1","69","14","Stipe_PR_G5-1_69_14",2015-08-10,259,NA,NA,1.26,NA,NA,NA,NA,2010-05-01,63,"PR_G5-1_GE11_69_14"
"GE11","PO   9861","PR","G5-1","69","14","Stipe_PR_G5-1_69_14",2016-08-18,272,NA,NA,1.63,NA,NA,NA,NA,2010-05-01,75,"PR_G5-1_GE11_69_14"
"GE11","PO   9861","PR","G5-1","69","14","Stipe_PR_G5-1_69_14",2017-06-06,288,NA,NA,2.03,NA,NA,NA,NA,2010-05-01,85,"PR_G5-1_GE11_69_14"
"GE11","PO   9861","PR","G5-1","69","14","Stipe_PR_G5-1_69_14",2018-06-26,296,NA,NA,2.53,NA,NA,NA,NA,2010-05-01,97,"PR_G5-1_GE11_69_14"
"GE11","PO   9861","PR","G5-1","69","14","Stipe_PR_G5-1_69_14",2019-07-09,274,229,NA,3.12,NA,NA,NA,NA,2010-05-01,110,"PR_G5-1_GE11_69_14"
"GE11","PO   9861","PR","G5-1","69","14","Stipe_PR_G5-1_69_14",2020-05-13,277,230,NA,3.35,NA,NA,NA,NA,2010-05-01,120,"PR_G5-1_GE11_69_14"
"GE11","PO   9861","PR","G5-1","69","14","Stipe_PR_G5-1_69_14",2021-01-06,NA,NA,235,NA,NA,NA,NA,NA,2010-05-01,128,"PR_G5-1_GE11_69_14"
"GE11","PO   9861","PR","G5-1","69","14","Stipe_PR_G5-1_69_14",2021-10-18,279,228,229,4,NA,NA,NA,NA,2010-05-01,137,"PR_G5-1_GE11_69_14"
"GE11","PO   9861","PR","G5-1","69","14","Stipe_PR_G5-1_69_14",2022-09-16,265,225,224,4.47,NA,NA,NA,NA,2010-05-01,148,"PR_G5-1_GE11_69_14"
"GE12","PO   9342","PR","G5-1","69","19","Stipe_PR_G5-1_69_19",2015-08-10,230,NA,NA,1.15,NA,NA,NA,NA,2010-05-01,63,"PR_G5-1_GE12_69_19"
"GE12","PO   9342","PR","G5-1","69","19","Stipe_PR_G5-1_69_19",2016-08-18,251,NA,NA,1.5,NA,NA,NA,NA,2010-05-01,75,"PR_G5-1_GE12_69_19"
"GE12","PO   9342","PR","G5-1","69","19","Stipe_PR_G5-1_69_19",2017-06-06,256,NA,NA,2.18,NA,NA,NA,NA,2010-05-01,85,"PR_G5-1_GE12_69_19"
"GE12","PO   9342","PR","G5-1","69","19","Stipe_PR_G5-1_69_19",2018-06-26,266,NA,NA,2.33,NA,NA,NA,NA,2010-05-01,97,"PR_G5-1_GE12_69_19"
"GE12","PO   9342","PR","G5-1","69","19","Stipe_PR_G5-1_69_19",2019-07-09,278,218,NA,2.91,NA,NA,NA,NA,2010-05-01,110,"PR_G5-1_GE12_69_19"
"GE12","PO   9342","PR","G5-1","69","19","Stipe_PR_G5-1_69_19",2020-05-13,267,221,NA,3.25,NA,NA,NA,NA,2010-05-01,120,"PR_G5-1_GE12_69_19"
"GE12","PO   9342","PR","G5-1","69","19","Stipe_PR_G5-1_69_19",2021-01-06,NA,NA,218,NA,NA,NA,NA,NA,2010-05-01,128,"PR_G5-1_GE12_69_19"
"GE12","PO   9342","PR","G5-1","69","19","Stipe_PR_G5-1_69_19",2021-10-18,286,225,210,3.96,NA,NA,NA,NA,2010-05-01,137,"PR_G5-1_GE12_69_19"
"GE12","PO   9342","PR","G5-1","69","19","Stipe_PR_G5-1_69_19",2022-09-16,285,220,210,4.49,NA,NA,NA,NA,2010-05-01,148,"PR_G5-1_GE12_69_19"
"GE12","PO   9342","PR","G5-1","69","20","Stipe_PR_G5-1_69_20",2015-08-10,236,NA,NA,0.88,NA,NA,NA,NA,2010-05-01,63,"PR_G5-1_GE12_69_20"
"GE12","PO   9342","PR","G5-1","69","20","Stipe_PR_G5-1_69_20",2016-08-18,254,NA,NA,1.22,NA,NA,NA,NA,2010-05-01,75,"PR_G5-1_GE12_69_20"
"GE12","PO   9342","PR","G5-1","69","20","Stipe_PR_G5-1_69_20",2017-06-06,270,NA,NA,1.74,NA,NA,NA,NA,2010-05-01,85,"PR_G5-1_GE12_69_20"
"GE12","PO   9342","PR","G5-1","69","20","Stipe_PR_G5-1_69_20",2018-06-26,273,NA,NA,1.96,NA,NA,NA,NA,2010-05-01,97,"PR_G5-1_GE12_69_20"
"GE12","PO   9342","PR","G5-1","69","20","Stipe_PR_G5-1_69_20",2019-07-09,269,219,NA,2.52,NA,NA,NA,NA,2010-05-01,110,"PR_G5-1_GE12_69_20"
"GE12","PO   9342","PR","G5-1","69","20","Stipe_PR_G5-1_69_20",2020-05-13,260,218,NA,3.04,NA,NA,NA,NA,2010-05-01,120,"PR_G5-1_GE12_69_20"
"GE12","PO   9342","PR","G5-1","69","20","Stipe_PR_G5-1_69_20",2021-01-06,NA,NA,223,NA,NA,NA,NA,NA,2010-05-01,128,"PR_G5-1_GE12_69_20"
"GE12","PO   9342","PR","G5-1","69","20","Stipe_PR_G5-1_69_20",2021-10-18,260,216,224,3.33,NA,NA,NA,NA,2010-05-01,137,"PR_G5-1_GE12_69_20"
"GE12","PO   9342","PR","G5-1","69","20","Stipe_PR_G5-1_69_20",2022-09-16,267,215,222,3.72,NA,NA,NA,NA,2010-05-01,148,"PR_G5-1_GE12_69_20"
"GE14","PO   9511","PR","G5-1","69","23","Stipe_PR_G5-1_69_23",2015-08-10,260,NA,NA,1.02,NA,NA,NA,NA,2010-05-01,63,"PR_G5-1_GE14_69_23"
"GE14","PO   9511","PR","G5-1","69","23","Stipe_PR_G5-1_69_23",2016-08-18,280,NA,NA,1.43,NA,NA,NA,NA,2010-05-01,75,"PR_G5-1_GE14_69_23"
"GE14","PO   9511","PR","G5-1","69","23","Stipe_PR_G5-1_69_23",2017-06-06,285,NA,NA,1.78,NA,NA,NA,NA,2010-05-01,85,"PR_G5-1_GE14_69_23"
"GE14","PO   9511","PR","G5-1","69","23","Stipe_PR_G5-1_69_23",2018-06-26,294,NA,NA,2.26,NA,NA,NA,NA,2010-05-01,97,"PR_G5-1_GE14_69_23"
"GE14","PO   9511","PR","G5-1","69","23","Stipe_PR_G5-1_69_23",2019-07-09,294,246,NA,2.91,NA,NA,NA,NA,2010-05-01,110,"PR_G5-1_GE14_69_23"
"GE14","PO   9511","PR","G5-1","69","23","Stipe_PR_G5-1_69_23",2020-05-13,295,243,NA,3.42,NA,NA,NA,NA,2010-05-01,120,"PR_G5-1_GE14_69_23"
"GE14","PO   9511","PR","G5-1","69","23","Stipe_PR_G5-1_69_23",2021-01-06,NA,NA,223,NA,NA,NA,NA,NA,2010-05-01,128,"PR_G5-1_GE14_69_23"
"GE14","PO   9511","PR","G5-1","69","23","Stipe_PR_G5-1_69_23",2021-10-18,299,247,227,4.22,NA,NA,NA,NA,2010-05-01,137,"PR_G5-1_GE14_69_23"
"GE14","PO   9511","PR","G5-1","69","23","Stipe_PR_G5-1_69_23",2022-09-16,293,243,220,4.9,NA,NA,NA,NA,2010-05-01,148,"PR_G5-1_GE14_69_23"
"GE14","PO   9511","PR","G5-1","69","24","Stipe_PR_G5-1_69_24",2015-08-10,210,NA,NA,0.99,NA,NA,NA,NA,2010-05-01,63,"PR_G5-1_GE14_69_24"
"GE14","PO   9511","PR","G5-1","69","24","Stipe_PR_G5-1_69_24",2016-08-18,236,NA,NA,1.46,NA,NA,NA,NA,2010-05-01,75,"PR_G5-1_GE14_69_24"
"GE14","PO   9511","PR","G5-1","69","24","Stipe_PR_G5-1_69_24",2017-06-06,230,NA,NA,1.9,NA,NA,NA,NA,2010-05-01,85,"PR_G5-1_GE14_69_24"
"GE14","PO   9511","PR","G5-1","69","24","Stipe_PR_G5-1_69_24",2018-06-26,234,NA,NA,2.49,NA,NA,NA,NA,2010-05-01,97,"PR_G5-1_GE14_69_24"
"GE14","PO   9511","PR","G5-1","69","24","Stipe_PR_G5-1_69_24",2019-07-09,242,220,NA,3.17,NA,NA,NA,NA,2010-05-01,110,"PR_G5-1_GE14_69_24"
"GE14","PO   9511","PR","G5-1","69","24","Stipe_PR_G5-1_69_24",2020-05-14,251,218,NA,3.67,NA,NA,NA,NA,2010-05-01,120,"PR_G5-1_GE14_69_24"
"GE14","PO   9511","PR","G5-1","69","24","Stipe_PR_G5-1_69_24",2021-01-06,NA,NA,212,NA,NA,NA,NA,NA,2010-05-01,128,"PR_G5-1_GE14_69_24"
"GE14","PO   9511","PR","G5-1","69","24","Stipe_PR_G5-1_69_24",2021-10-18,247,221,207,4.68,NA,NA,NA,NA,2010-05-01,137,"PR_G5-1_GE14_69_24"
"GE14","PO   9511","PR","G5-1","69","24","Stipe_PR_G5-1_69_24",2022-09-16,262,221,203,5.16,NA,NA,NA,NA,2010-05-01,148,"PR_G5-1_GE14_69_24"
"GE14","PO   9511","PR","G5-1","69","25","Stipe_PR_G5-1_69_25",2015-08-10,270,NA,NA,1.13,NA,NA,NA,NA,2010-05-01,63,"PR_G5-1_GE14_69_25"
"GE14","PO   9511","PR","G5-1","69","25","Stipe_PR_G5-1_69_25",2016-08-18,302,NA,NA,1.66,NA,NA,NA,NA,2010-05-01,75,"PR_G5-1_GE14_69_25"
"GE14","PO   9511","PR","G5-1","69","25","Stipe_PR_G5-1_69_25",2017-06-06,300,NA,NA,2.3,NA,NA,NA,NA,2010-05-01,85,"PR_G5-1_GE14_69_25"
"GE14","PO   9511","PR","G5-1","69","25","Stipe_PR_G5-1_69_25",2018-06-26,277,NA,NA,2.63,NA,NA,NA,NA,2010-05-01,97,"PR_G5-1_GE14_69_25"
"GE14","PO   9511","PR","G5-1","69","25","Stipe_PR_G5-1_69_25",2019-07-09,284,226,NA,3.29,NA,NA,NA,NA,2010-05-01,110,"PR_G5-1_GE14_69_25"
"GE14","PO   9511","PR","G5-1","69","25","Stipe_PR_G5-1_69_25",2020-05-14,284,229,NA,3.75,NA,NA,NA,NA,2010-05-01,120,"PR_G5-1_GE14_69_25"
"GE14","PO   9511","PR","G5-1","69","25","Stipe_PR_G5-1_69_25",2021-01-06,NA,NA,224,NA,NA,NA,NA,NA,2010-05-01,128,"PR_G5-1_GE14_69_25"
"GE14","PO   9511","PR","G5-1","69","25","Stipe_PR_G5-1_69_25",2021-10-18,290,222,220,4.8,NA,NA,NA,NA,2010-05-01,137,"PR_G5-1_GE14_69_25"
"GE14","PO   9511","PR","G5-1","69","25","Stipe_PR_G5-1_69_25",2022-09-16,291,224,220,5.13,NA,NA,NA,NA,2010-05-01,148,"PR_G5-1_GE14_69_25"
"GE18","PO   9506","PR","G5-1","69","3","Stipe_PR_G5-1_69_3",2015-08-10,210,NA,NA,0.85,NA,NA,NA,NA,2010-05-01,63,"PR_G5-1_GE18_69_3"
"GE18","PO   9506","PR","G5-1","69","3","Stipe_PR_G5-1_69_3",2016-08-18,220,NA,NA,0.86,NA,NA,NA,NA,2010-05-01,75,"PR_G5-1_GE18_69_3"
"GE18","PO   9506","PR","G5-1","69","3","Stipe_PR_G5-1_69_3",2017-06-06,222,NA,NA,1.05,NA,NA,NA,NA,2010-05-01,85,"PR_G5-1_GE18_69_3"
"GE18","PO   9506","PR","G5-1","69","3","Stipe_PR_G5-1_69_3",2018-06-26,230,NA,NA,1.28,NA,NA,NA,NA,2010-05-01,97,"PR_G5-1_GE18_69_3"
"GE18","PO   9506","PR","G5-1","69","3","Stipe_PR_G5-1_69_3",2019-07-09,236,238,NA,1.8,NA,NA,NA,NA,2010-05-01,110,"PR_G5-1_GE18_69_3"
"GE18","PO   9506","PR","G5-1","69","3","Stipe_PR_G5-1_69_3",2020-05-13,235,247,NA,2.13,NA,NA,NA,NA,2010-05-01,120,"PR_G5-1_GE18_69_3"
"GE18","PO   9506","PR","G5-1","69","3","Stipe_PR_G5-1_69_3",2021-01-06,NA,NA,259,NA,NA,NA,NA,NA,2010-05-01,128,"PR_G5-1_GE18_69_3"
"GE18","PO   9506","PR","G5-1","69","3","Stipe_PR_G5-1_69_3",2021-10-18,236,250,258,2.5,NA,NA,NA,NA,2010-05-01,137,"PR_G5-1_GE18_69_3"
"GE18","PO   9506","PR","G5-1","69","3","Stipe_PR_G5-1_69_3",2022-09-16,235,255,257,2.68,NA,NA,NA,NA,2010-05-01,148,"PR_G5-1_GE18_69_3"
"GE18","PO   9506","PR","G5-1","69","4","Stipe_PR_G5-1_69_4",2015-08-10,232,NA,NA,0.97,NA,NA,NA,NA,2010-05-01,63,"PR_G5-1_GE18_69_4"
"GE18","PO   9506","PR","G5-1","69","4","Stipe_PR_G5-1_69_4",2016-08-18,257,NA,NA,1.18,NA,NA,NA,NA,2010-05-01,75,"PR_G5-1_GE18_69_4"
"GE18","PO   9506","PR","G5-1","69","4","Stipe_PR_G5-1_69_4",2017-06-06,260,NA,NA,1.56,NA,NA,NA,NA,2010-05-01,85,"PR_G5-1_GE18_69_4"
"GE18","PO   9506","PR","G5-1","69","4","Stipe_PR_G5-1_69_4",2018-06-26,266,NA,NA,2.07,NA,NA,NA,NA,2010-05-01,97,"PR_G5-1_GE18_69_4"
"GE18","PO   9506","PR","G5-1","69","4","Stipe_PR_G5-1_69_4",2019-07-09,264,237,NA,2.48,NA,NA,NA,NA,2010-05-01,110,"PR_G5-1_GE18_69_4"
"GE18","PO   9506","PR","G5-1","69","4","Stipe_PR_G5-1_69_4",2020-05-13,265,232,NA,2.67,NA,NA,NA,NA,2010-05-01,120,"PR_G5-1_GE18_69_4"
"GE18","PO   9506","PR","G5-1","69","4","Stipe_PR_G5-1_69_4",2021-01-06,NA,NA,254,NA,NA,NA,NA,NA,2010-05-01,128,"PR_G5-1_GE18_69_4"
"GE18","PO   9506","PR","G5-1","69","4","Stipe_PR_G5-1_69_4",2021-10-18,266,234,242,3.26,NA,NA,NA,NA,2010-05-01,137,"PR_G5-1_GE18_69_4"
"GE18","PO   9506","PR","G5-1","69","4","Stipe_PR_G5-1_69_4",2022-09-16,261,229,228,3.77,NA,NA,NA,NA,2010-05-01,148,"PR_G5-1_GE18_69_4"
"GE18","PO   9506","PR","G5-1","69","5","Stipe_PR_G5-1_69_5",2015-08-10,245,NA,NA,0.87,NA,NA,NA,NA,2010-05-01,63,"PR_G5-1_GE18_69_5"
"GE18","PO   9506","PR","G5-1","69","5","Stipe_PR_G5-1_69_5",2016-08-18,266,NA,NA,1.19,NA,NA,NA,NA,2010-05-01,75,"PR_G5-1_GE18_69_5"
"GE18","PO   9506","PR","G5-1","69","5","Stipe_PR_G5-1_69_5",2017-06-06,266,NA,NA,1.42,NA,NA,NA,NA,2010-05-01,85,"PR_G5-1_GE18_69_5"
"GE18","PO   9506","PR","G5-1","69","5","Stipe_PR_G5-1_69_5",2018-06-26,282,NA,NA,1.98,NA,NA,NA,NA,2010-05-01,97,"PR_G5-1_GE18_69_5"
"GE18","PO   9506","PR","G5-1","69","5","Stipe_PR_G5-1_69_5",2019-07-09,266,243,NA,2.45,NA,NA,NA,NA,2010-05-01,110,"PR_G5-1_GE18_69_5"
"GE18","PO   9506","PR","G5-1","69","5","Stipe_PR_G5-1_69_5",2020-05-13,270,245,NA,2.76,NA,NA,NA,NA,2010-05-01,120,"PR_G5-1_GE18_69_5"
"GE18","PO   9506","PR","G5-1","69","5","Stipe_PR_G5-1_69_5",2021-01-06,NA,NA,258,NA,NA,NA,NA,NA,2010-05-01,128,"PR_G5-1_GE18_69_5"
"GE18","PO   9506","PR","G5-1","69","5","Stipe_PR_G5-1_69_5",2021-10-18,263,247,255,3.3,NA,NA,NA,NA,2010-05-01,137,"PR_G5-1_GE18_69_5"
"GE18","PO   9506","PR","G5-1","69","5","Stipe_PR_G5-1_69_5",2022-09-16,252,245,249,3.78,NA,NA,NA,NA,2010-05-01,148,"PR_G5-1_GE18_69_5"
"GE09","PO   9319","PR","G5-1","69","8","Stipe_PR_G5-1_69_8",2015-08-10,252,NA,NA,1.2,NA,NA,NA,NA,2010-05-01,63,"PR_G5-1_GE09_69_8"
"GE09","PO   9319","PR","G5-1","69","8","Stipe_PR_G5-1_69_8",2016-08-18,272,NA,NA,1.47,NA,NA,NA,NA,2010-05-01,75,"PR_G5-1_GE09_69_8"
