TreeId,MAP,Site,IdGenotype,sum_n_bunch_mes,cum_n_bunch_mes,Date
SMSE_B22_5_GE02_116_15,96,SMSE,GE02,4,90,2019-01-25
SMSE_B22_5_GE02_116_15,97,SMSE,GE02,1,91,2019-02-09
SMSE_B22_5_GE02_116_15,98,SMSE,GE02,1,92,2019-03-09
SMSE_B22_5_GE02_116_15,105,SMSE,GE02,4,97,2019-10-18
SMSE_B22_5_GE02_116_15,104,SMSE,GE02,1,94,2019-09-27
SMSE_B22_5_GE02_116_15,106,SMSE,GE02,1,98,2019-11-01
SMSE_B22_5_GE02_116_15,107,SMSE,GE02,1,99,2019-12-28
SMSE_B22_5_GE02_116_15,108,SMSE,GE02,1,100,2020-01-04
SMSE_B22_5_GE02_116_15,109,SMSE,GE02,1,101,2020-02-21
SMSE_B22_5_GE02_116_15,110,SMSE,GE02,1,102,2020-03-13
SMSE_B22_5_GE02_116_15,112,SMSE,GE02,1,103,2020-05-22
SMSE_B22_5_GE02_116_15,115,SMSE,GE02,1,104,2020-08-27
SMSE_B22_5_GE02_116_15,116,SMSE,GE02,2,106,2020-09-25
SMSE_B22_5_GE02_116_15,117,SMSE,GE02,1,107,2020-10-02
SMSE_B22_5_GE02_116_15,120,SMSE,GE02,1,108,2021-01-29
SMSE_B22_5_GE02_116_15,121,SMSE,GE02,1,109,2021-02-26
SMSE_B22_5_GE02_116_15,123,SMSE,GE02,2,111,2021-04-27
SMSE_B22_5_GE02_116_15,124,SMSE,GE02,2,113,2021-05-27
SMSE_B22_5_GE02_116_15,125,SMSE,GE02,2,115,2021-06-18
SMSE_B22_5_GE02_116_15,126,SMSE,GE02,2,117,2021-07-24
SMSE_B22_5_GE02_116_15,127,SMSE,GE02,2,119,2021-08-23
SMSE_B22_5_GE02_116_15,137,SMSE,GE02,5,125,2022-06-27
SMSE_B22_5_GE02_116_15,136,SMSE,GE02,1,121,2022-05-23
SMSE_B22_5_GE02_116_15,138,SMSE,GE02,4,129,2022-07-16
SMSE_B22_5_GE02_116_15,139,SMSE,GE02,1,130,2022-08-12
SMSE_B22_5_GE02_116_15,141,SMSE,GE02,1,131,2022-10-28
SMSE_B22_5_GE02_116_15,142,SMSE,GE02,1,132,2022-11-11
SMSE_B22_5_GE02_116_15,143,SMSE,GE02,2,134,2022-12-23
SMSE_B22_5_GE02_116_15,144,SMSE,GE02,2,136,2023-01-13
SMSE_B22_5_GE02_116_15,145,SMSE,GE02,1,137,2023-02-17
SMSE_B22_5_GE02_116_15,148,SMSE,GE02,1,138,2023-05-26
SMSE_B22_5_GE02_116_15,149,SMSE,GE02,1,139,2023-06-24
SMSE_B22_5_GE02_116_15,150,SMSE,GE02,2,141,2023-07-07
SMSE_B22_5_GE02_116_15,152,SMSE,GE02,1,142,2023-09-22
SMSE_B22_5_GE02_116_16,41,SMSE,GE02,1,1,2014-06-10
SMSE_B22_5_GE02_116_16,42,SMSE,GE02,0,1,2014-07-13
SMSE_B22_5_GE02_116_16,43,SMSE,GE02,1,2,2014-08-21
SMSE_B22_5_GE02_116_16,44,SMSE,GE02,1,3,2014-09-24
SMSE_B22_5_GE02_116_16,45,SMSE,GE02,1,4,2014-10-23
SMSE_B22_5_GE02_116_16,46,SMSE,GE02,1,5,2014-11-15
SMSE_B22_5_GE02_116_16,47,SMSE,GE02,0,5,2014-12-20
SMSE_B22_5_GE02_116_16,48,SMSE,GE02,1,6,2015-01-17
SMSE_B22_5_GE02_116_16,49,SMSE,GE02,3,9,2015-02-14
SMSE_B22_5_GE02_116_16,50,SMSE,GE02,3,12,2015-03-20
SMSE_B22_5_GE02_116_16,51,SMSE,GE02,2,14,2015-04-04
SMSE_B22_5_GE02_116_16,52,SMSE,GE02,1,15,2015-05-02
SMSE_B22_5_GE02_116_16,53,SMSE,GE02,1,16,2015-06-25
SMSE_B22_5_GE02_116_16,55,SMSE,GE02,1,17,2015-08-27
SMSE_B22_5_GE02_116_16,56,SMSE,GE02,2,20,2015-09-28
SMSE_B22_5_GE02_116_16,57,SMSE,GE02,4,23,2015-10-24
SMSE_B22_5_GE02_116_16,58,SMSE,GE02,4,28,2015-11-30
SMSE_B22_5_GE02_116_16,59,SMSE,GE02,2,29,2015-12-26
SMSE_B22_5_GE02_116_16,60,SMSE,GE02,3,32,2016-01-16
SMSE_B22_5_GE02_116_16,61,SMSE,GE02,1,33,2016-02-13
SMSE_B22_5_GE02_116_16,69,SMSE,GE02,2,35,2016-10-22
SMSE_B22_5_GE02_116_16,70,SMSE,GE02,4,39,2016-11-26
SMSE_B22_5_GE02_116_16,71,SMSE,GE02,2,41,2016-12-24
SMSE_B22_5_GE02_116_16,72,SMSE,GE02,2,43,2017-01-30
SMSE_B22_5_GE02_116_16,73,SMSE,GE02,2,45,2017-02-23
SMSE_B22_5_GE02_116_16,76,SMSE,GE02,1,46,2017-05-29
SMSE_B22_5_GE02_116_16,77,SMSE,GE02,1,47,2017-06-10
SMSE_B22_5_GE02_116_16,79,SMSE,GE02,4,52,2017-08-26
SMSE_B22_5_GE02_116_16,78,SMSE,GE02,1,49,2017-07-15
SMSE_B22_5_GE02_116_16,80,SMSE,GE02,2,54,2017-09-16
SMSE_B22_5_GE02_116_16,81,SMSE,GE02,2,56,2017-10-28
SMSE_B22_5_GE02_116_16,82,SMSE,GE02,1,57,2017-11-04
SMSE_B22_5_GE02_116_16,83,SMSE,GE02,1,58,2017-12-18
SMSE_B22_5_GE02_116_16,91,SMSE,GE02,8,67,2018-08-31
SMSE_B22_5_GE02_116_16,92,SMSE,GE02,5,71,2018-09-29
SMSE_B22_5_GE02_116_16,93,SMSE,GE02,1,72,2018-10-05
SMSE_B22_5_GE02_116_16,94,SMSE,GE02,2,74,2018-11-24
SMSE_B22_5_GE02_116_16,95,SMSE,GE02,1,75,2018-12-07
SMSE_B22_5_GE02_116_16,96,SMSE,GE02,2,77,2019-01-18
SMSE_B22_5_GE02_116_16,97,SMSE,GE02,1,78,2019-02-09
SMSE_B22_5_GE02_116_16,104,SMSE,GE02,3,81,2019-09-20
SMSE_B22_5_GE02_116_16,105,SMSE,GE02,1,82,2019-10-18
SMSE_B22_5_GE02_116_16,108,SMSE,GE02,1,83,2020-01-10
SMSE_B22_5_GE02_116_16,109,SMSE,GE02,3,86,2020-02-28
SMSE_B22_5_GE02_116_16,110,SMSE,GE02,1,87,2020-03-27
SMSE_B22_5_GE02_116_16,111,SMSE,GE02,1,88,2020-04-11
SMSE_B22_5_GE02_116_16,112,SMSE,GE02,2,90,2020-05-22
SMSE_B22_5_GE02_116_16,115,SMSE,GE02,1,91,2020-08-27
SMSE_B22_5_GE02_116_16,116,SMSE,GE02,3,94,2020-09-18
SMSE_B22_5_GE02_116_16,117,SMSE,GE02,2,96,2020-10-02
SMSE_B22_5_GE02_116_16,118,SMSE,GE02,3,99,2020-11-26
SMSE_B22_5_GE02_116_16,119,SMSE,GE02,2,101,2020-12-31
SMSE_B22_5_GE02_116_16,123,SMSE,GE02,1,102,2021-04-27
SMSE_B22_5_GE02_116_16,124,SMSE,GE02,1,103,2021-05-10
SMSE_B22_5_GE02_116_16,128,SMSE,GE02,2,105,2021-09-24
SMSE_B22_5_GE02_116_16,129,SMSE,GE02,3,109,2021-10-23
SMSE_B22_5_GE02_116_16,130,SMSE,GE02,3,111,2021-11-12
SMSE_B22_5_GE02_116_16,131,SMSE,GE02,1,112,2021-12-03
SMSE_B22_5_GE02_116_16,140,SMSE,GE02,4,116,2022-09-23
SMSE_B22_5_GE02_116_16,141,SMSE,GE02,3,119,2022-10-21
SMSE_B22_5_GE02_116_16,142,SMSE,GE02,1,120,2022-11-11
SMSE_B22_5_GE02_116_16,146,SMSE,GE02,1,121,2023-03-31
SMSE_B22_5_GE02_116_16,148,SMSE,GE02,1,122,2023-05-12
SMSE_B22_5_GE02_116_16,149,SMSE,GE02,1,123,2023-06-09
SMSE_B22_5_GE02_116_16,151,SMSE,GE02,5,130,2023-08-07
SMSE_B22_5_GE02_116_16,150,SMSE,GE02,2,126,2023-07-22
SMSE_B22_5_GE02_116_16,152,SMSE,GE02,1,131,2023-09-22
SMSE_B22_5_GE06_116_19,39,SMSE,GE06,0,0,2014-04-25
SMSE_B22_5_GE06_116_19,40,SMSE,GE06,0,0,2014-05-22
SMSE_B22_5_GE06_116_19,41,SMSE,GE06,1,1,2014-06-16
SMSE_B22_5_GE06_116_19,43,SMSE,GE06,1,2,2014-08-21
SMSE_B22_5_GE06_116_19,44,SMSE,GE06,1,3,2014-09-23
SMSE_B22_5_GE06_116_19,45,SMSE,GE06,1,4,2014-10-23
SMSE_B22_5_GE06_116_19,46,SMSE,GE06,1,5,2014-11-01
SMSE_B22_5_GE06_116_19,48,SMSE,GE06,2,7,2015-01-17
SMSE_B22_5_GE06_116_19,49,SMSE,GE06,3,10,2015-02-14
SMSE_B22_5_GE06_116_19,50,SMSE,GE06,1,11,2015-03-07
SMSE_B22_5_GE06_116_19,51,SMSE,GE06,2,13,2015-04-04
SMSE_B22_5_GE06_116_19,52,SMSE,GE06,1,14,2015-05-02
SMSE_B22_5_GE06_116_19,55,SMSE,GE06,6,20,2015-08-27
SMSE_B22_5_GE06_116_19,56,SMSE,GE06,1,21,2015-09-05
SMSE_B22_5_GE06_116_19,57,SMSE,GE06,4,25,2015-10-24
SMSE_B22_5_GE06_116_19,58,SMSE,GE06,4,29,2015-11-30
SMSE_B22_5_GE06_116_19,59,SMSE,GE06,2,31,2015-12-26
SMSE_B22_5_GE06_116_19,60,SMSE,GE06,1,32,2016-01-16
SMSE_B22_5_GE06_116_19,61,SMSE,GE06,1,33,2016-02-13
SMSE_B22_5_GE06_116_19,68,SMSE,GE06,5,38,2016-09-10
SMSE_B22_5_GE06_116_19,69,SMSE,GE06,4,42,2016-10-28
SMSE_B22_5_GE06_116_19,70,SMSE,GE06,2,44,2016-11-26
SMSE_B22_5_GE06_116_19,71,SMSE,GE06,2,46,2016-12-10
SMSE_B22_5_GE06_116_19,72,SMSE,GE06,1,47,2017-01-07
SMSE_B22_5_GE06_116_19,75,SMSE,GE06,2,49,2017-04-29
SMSE_B22_5_GE06_116_19,76,SMSE,GE06,2,51,2017-05-29
SMSE_B22_5_GE06_116_19,77,SMSE,GE06,1,52,2017-06-28
SMSE_B22_5_GE06_116_19,78,SMSE,GE06,2,54,2017-07-15
SMSE_B22_5_GE06_116_19,79,SMSE,GE06,4,58,2017-08-19
SMSE_B22_5_GE06_116_19,80,SMSE,GE06,3,61,2017-09-30
SMSE_B22_5_GE06_116_19,81,SMSE,GE06,1,62,2017-10-07
SMSE_B22_5_GE06_116_19,82,SMSE,GE06,2,64,2017-11-11
SMSE_B22_5_GE06_116_19,84,SMSE,GE06,1,65,2018-01-19
SMSE_B22_5_GE06_116_19,85,SMSE,GE06,1,66,2018-02-09
SMSE_B22_5_GE06_116_19,86,SMSE,GE06,1,67,2018-03-03
SMSE_B22_5_GE06_116_19,89,SMSE,GE06,5,72,2018-06-29
SMSE_B22_5_GE06_116_19,90,SMSE,GE06,3,75,2018-07-27
SMSE_B22_5_GE06_116_19,91,SMSE,GE06,2,77,2018-08-18
SMSE_B22_5_GE06_116_19,92,SMSE,GE06,3,80,2018-09-21
SMSE_B22_5_GE06_116_19,93,SMSE,GE06,3,83,2018-10-27
SMSE_B22_5_GE06_116_19,94,SMSE,GE06,2,85,2018-11-24
SMSE_B22_5_GE06_116_19,95,SMSE,GE06,1,86,2018-12-07
SMSE_B22_5_GE06_116_19,96,SMSE,GE06,1,87,2019-01-05
SMSE_B22_5_GE06_116_19,97,SMSE,GE06,2,89,2019-02-22
SMSE_B22_5_GE06_116_19,102,SMSE,GE06,1,90,2019-07-26
SMSE_B22_5_GE06_116_19,103,SMSE,GE06,7,97,2019-08-23
SMSE_B22_5_GE06_116_19,104,SMSE,GE06,3,100,2019-09-20
SMSE_B22_5_GE06_116_19,105,SMSE,GE06,3,103,2019-10-11
SMSE_B22_5_GE06_116_19,106,SMSE,GE06,3,106,2019-11-22
SMSE_B22_5_GE06_116_19,107,SMSE,GE06,1,107,2019-12-12
SMSE_B22_5_GE06_116_19,108,SMSE,GE06,2,109,2020-01-17
SMSE_B22_5_GE06_116_19,117,SMSE,GE06,3,113,2020-10-09
SMSE_B22_5_GE06_116_19,116,SMSE,GE06,1,111,2020-09-25
SMSE_B22_5_GE06_116_19,120,SMSE,GE06,2,115,2021-01-15
SMSE_B22_5_GE06_116_19,121,SMSE,GE06,2,117,2021-02-13
SMSE_B22_5_GE06_116_19,122,SMSE,GE06,1,118,2021-03-19
SMSE_B22_5_GE06_116_19,123,SMSE,GE06,2,120,2021-04-16
SMSE_B22_5_GE06_116_19,124,SMSE,GE06,2,122,2021-05-21
SMSE_B22_5_GE06_116_19,125,SMSE,GE06,2,124,2021-06-18
SMSE_B22_5_GE06_116_19,126,SMSE,GE06,2,126,2021-07-24
SMSE_B22_5_GE06_116_19,127,SMSE,GE06,2,128,2021-08-23
SMSE_B22_5_GE06_116_19,128,SMSE,GE06,2,130,2021-09-17
SMSE_B22_5_GE06_116_19,129,SMSE,GE06,2,132,2021-10-29
SMSE_B22_5_GE06_116_19,130,SMSE,GE06,1,133,2021-11-05
SMSE_B22_5_GE06_116_19,135,SMSE,GE06,3,136,2022-04-29
SMSE_B22_5_GE06_116_19,136,SMSE,GE06,3,139,2022-05-23
SMSE_B22_5_GE06_116_19,137,SMSE,GE06,3,142,2022-06-27
SMSE_B22_5_GE06_116_19,138,SMSE,GE06,2,144,2022-07-16
SMSE_B22_5_GE06_116_19,139,SMSE,GE06,3,147,2022-08-26
SMSE_B22_5_GE06_116_19,140,SMSE,GE06,2,149,2022-09-23
SMSE_B22_5_GE06_116_19,141,SMSE,GE06,1,150,2022-10-21
SMSE_B22_5_GE06_116_19,142,SMSE,GE06,1,151,2022-11-18
SMSE_B22_5_GE06_116_19,143,SMSE,GE06,1,152,2022-12-09
SMSE_B22_5_GE06_116_19,148,SMSE,GE06,3,155,2023-05-06
SMSE_B22_5_GE06_116_19,147,SMSE,GE06,1,156,2023-04-29
SMSE_B22_5_GE06_116_19,149,SMSE,GE06,1,157,2023-06-24
SMSE_B22_5_GE06_116_19,150,SMSE,GE06,2,159,2023-07-22
SMSE_B22_5_GE06_116_19,151,SMSE,GE06,1,160,2023-08-25
SMSE_B22_5_GE06_116_19,152,SMSE,GE06,1,161,2023-09-22
SMSE_B22_5_GE06_117_20,39,SMSE,GE06,0,0,2014-04-02
SMSE_B22_5_GE06_117_20,41,SMSE,GE06,1,1,2014-06-22
SMSE_B22_5_GE06_117_20,43,SMSE,GE06,1,2,2014-08-21
SMSE_B22_5_GE06_117_20,44,SMSE,GE06,1,3,2014-09-23
SMSE_B22_5_GE06_117_20,45,SMSE,GE06,1,4,2014-10-23
SMSE_B22_5_GE06_117_20,46,SMSE,GE06,1,5,2014-11-08
SMSE_B22_5_GE06_117_20,47,SMSE,GE06,0,5,2014-12-06
SMSE_B22_5_GE06_117_20,48,SMSE,GE06,2,7,2015-01-17
SMSE_B22_5_GE06_117_20,49,SMSE,GE06,3,10,2015-02-14
SMSE_B22_5_GE06_117_20,50,SMSE,GE06,2,12,2015-03-20
SMSE_B22_5_GE06_117_20,51,SMSE,GE06,2,14,2015-04-18
SMSE_B22_5_GE06_117_20,52,SMSE,GE06,2,16,2015-05-02
SMSE_B22_5_GE06_117_20,53,SMSE,GE06,1,17,2015-06-06
SMSE_B22_5_GE06_117_20,55,SMSE,GE06,2,19,2015-08-01
SMSE_B22_5_GE06_117_20,56,SMSE,GE06,3,22,2015-09-19
SMSE_B22_5_GE06_117_20,57,SMSE,GE06,4,26,2015-10-24
SMSE_B22_5_GE06_117_20,58,SMSE,GE06,4,30,2015-11-21
SMSE_B22_5_GE06_117_20,59,SMSE,GE06,3,33,2015-12-26
SMSE_B22_5_GE06_117_20,68,SMSE,GE06,6,40,2016-09-24
SMSE_B22_5_GE06_117_20,67,SMSE,GE06,1,35,2016-08-11
SMSE_B22_5_GE06_117_20,69,SMSE,GE06,3,43,2016-10-15
SMSE_B22_5_GE06_117_20,70,SMSE,GE06,3,46,2016-11-26
SMSE_B22_5_GE06_117_20,71,SMSE,GE06,2,48,2016-12-24
SMSE_B22_5_GE06_117_20,72,SMSE,GE06,1,49,2017-01-10
SMSE_B22_5_GE06_117_20,78,SMSE,GE06,2,52,2017-07-15
SMSE_B22_5_GE06_117_20,77,SMSE,GE06,1,51,2017-06-10
SMSE_B22_5_GE06_117_20,79,SMSE,GE06,4,56,2017-08-19
SMSE_B22_5_GE06_117_20,80,SMSE,GE06,3,59,2017-09-30
SMSE_B22_5_GE06_117_20,81,SMSE,GE06,1,60,2017-10-07
SMSE_B22_5_GE06_117_20,86,SMSE,GE06,2,62,2018-03-16
SMSE_B22_5_GE06_117_20,89,SMSE,GE06,5,67,2018-06-29
SMSE_B22_5_GE06_117_20,90,SMSE,GE06,3,70,2018-07-27
SMSE_B22_5_GE06_117_20,91,SMSE,GE06,2,72,2018-08-18
SMSE_B22_5_GE06_117_20,92,SMSE,GE06,2,74,2018-09-15
SMSE_B22_5_GE06_117_20,93,SMSE,GE06,1,75,2018-10-20
SMSE_B22_5_GE06_117_20,101,SMSE,GE06,2,77,2019-06-27
SMSE_B22_5_GE06_117_20,102,SMSE,GE06,4,81,2019-07-20
SMSE_B22_5_GE06_117_20,103,SMSE,GE06,4,85,2019-08-23
SMSE_B22_5_GE06_117_20,104,SMSE,GE06,3,88,2019-09-20
SMSE_B22_5_GE06_117_20,105,SMSE,GE06,1,89,2019-10-04
SMSE_B22_5_GE06_117_20,108,SMSE,GE06,1,90,2020-01-24
SMSE_B22_5_GE06_117_20,109,SMSE,GE06,1,91,2020-02-28
SMSE_B22_5_GE06_117_20,115,SMSE,GE06,1,92,2020-08-27
SMSE_B22_5_GE06_117_20,116,SMSE,GE06,4,96,2020-09-25
SMSE_B22_5_GE06_117_20,117,SMSE,GE06,3,99,2020-10-28
SMSE_B22_5_GE06_117_20,118,SMSE,GE06,1,100,2020-11-06
SMSE_B22_5_GE06_117_20,120,SMSE,GE06,2,102,2021-01-22
SMSE_B22_5_GE06_117_20,121,SMSE,GE06,1,103,2021-02-26
SMSE_B22_5_GE06_117_20,122,SMSE,GE06,1,104,2021-03-24
SMSE_B22_5_GE06_117_20,123,SMSE,GE06,1,105,2021-04-22
SMSE_B22_5_GE06_117_20,124,SMSE,GE06,1,106,2021-05-21
SMSE_B22_5_GE06_117_20,126,SMSE,GE06,1,107,2021-07-24
SMSE_B22_5_GE06_117_20,127,SMSE,GE06,2,109,2021-08-23
SMSE_B22_5_GE06_117_20,128,SMSE,GE06,2,111,2021-09-24
SMSE_B22_5_GE06_117_20,129,SMSE,GE06,2,113,2021-10-15
SMSE_B22_5_GE06_117_20,130,SMSE,GE06,1,114,2021-11-05
SMSE_B22_5_GE06_117_20,131,SMSE,GE06,1,115,2021-12-10
SMSE_B22_5_GE06_117_20,133,SMSE,GE06,1,116,2022-02-18
SMSE_B22_5_GE06_117_20,134,SMSE,GE06,1,117,2022-03-18
SMSE_B22_5_GE06_117_20,135,SMSE,GE06,1,118,2022-04-08
SMSE_B22_5_GE06_117_20,138,SMSE,GE06,2,120,2022-07-16
SMSE_B22_5_GE06_117_20,139,SMSE,GE06,4,124,2022-08-26
SMSE_B22_5_GE06_117_20,140,SMSE,GE06,3,127,2022-09-23
SMSE_B22_5_GE06_117_20,141,SMSE,GE06,1,128,2022-10-21
SMSE_B22_5_GE06_117_20,142,SMSE,GE06,1,129,2022-11-11
SMSE_B22_5_GE06_117_20,149,SMSE,GE06,1,130,2023-06-24
SMSE_B22_5_GE06_117_20,150,SMSE,GE06,2,132,2023-07-22
SMSE_B22_5_GE06_117_20,151,SMSE,GE06,3,135,2023-08-19
SMSE_B22_5_GE06_117_20,152,SMSE,GE06,1,136,2023-09-22
SMSE_B22_5_GE06_120_26,41,SMSE,GE06,0,0,2014-06-16
SMSE_B22_5_GE06_120_26,42,SMSE,GE06,0,0,2014-07-13
SMSE_B22_5_GE06_120_26,43,SMSE,GE06,2,2,2014-08-27
SMSE_B22_5_GE06_120_26,44,SMSE,GE06,1,3,2014-09-12
SMSE_B22_5_GE06_120_26,45,SMSE,GE06,0,3,2014-10-29
SMSE_B22_5_GE06_120_26,46,SMSE,GE06,1,4,2014-11-22
SMSE_B22_5_GE06_120_26,47,SMSE,GE06,0,4,2014-12-27
SMSE_B22_5_GE06_120_26,48,SMSE,GE06,2,6,2015-01-17
SMSE_B22_5_GE06_120_26,49,SMSE,GE06,3,9,2015-02-21
SMSE_B22_5_GE06_120_26,50,SMSE,GE06,2,11,2015-03-28
SMSE_B22_5_GE06_120_26,51,SMSE,GE06,2,13,2015-04-25
SMSE_B22_5_GE06_120_26,55,SMSE,GE06,3,17,2015-08-15
SMSE_B22_5_GE06_120_26,56,SMSE,GE06,6,22,2015-09-28
SMSE_B22_5_GE06_120_26,57,SMSE,GE06,4,26,2015-10-07
SMSE_B22_5_GE06_120_26,58,SMSE,GE06,3,29,2015-11-30
SMSE_B22_5_GE06_120_26,59,SMSE,GE06,2,31,2015-12-19
SMSE_B22_5_GE06_120_26,60,SMSE,GE06,1,32,2016-01-21
SMSE_B22_5_GE06_120_26,67,SMSE,GE06,3,35,2016-08-27
SMSE_B22_5_GE06_120_26,68,SMSE,GE06,3,38,2016-09-24
SMSE_B22_5_GE06_120_26,69,SMSE,GE06,4,42,2016-10-22
SMSE_B22_5_GE06_120_26,70,SMSE,GE06,3,45,2016-11-19
SMSE_B22_5_GE06_120_26,71,SMSE,GE06,1,46,2016-12-03
SMSE_B22_5_GE06_120_26,72,SMSE,GE06,1,47,2017-01-07
SMSE_B22_5_GE06_120_26,75,SMSE,GE06,1,48,2017-04-15
SMSE_B22_5_GE06_120_26,76,SMSE,GE06,1,49,2017-05-08
SMSE_B22_5_GE06_120_26,78,SMSE,GE06,5,55,2017-07-22
SMSE_B22_5_GE06_120_26,77,SMSE,GE06,1,51,2017-06-17
SMSE_B22_5_GE06_120_26,79,SMSE,GE06,4,59,2017-08-26
SMSE_B22_5_GE06_120_26,80,SMSE,GE06,1,60,2017-09-16
SMSE_B22_5_GE06_120_26,88,SMSE,GE06,1,61,2018-05-26
SMSE_B22_5_GE06_120_26,89,SMSE,GE06,8,69,2018-06-23
SMSE_B22_5_GE06_120_26,90,SMSE,GE06,2,71,2018-07-27
SMSE_B22_5_GE06_120_26,95,SMSE,GE06,1,72,2018-12-21
SMSE_B22_5_GE06_120_26,96,SMSE,GE06,1,73,2019-01-05
SMSE_B22_5_GE06_120_26,98,SMSE,GE06,1,74,2019-03-29
SMSE_B22_5_GE06_120_26,99,SMSE,GE06,4,78,2019-04-04
SMSE_B22_5_GE06_120_26,100,SMSE,GE06,1,79,2019-05-17
SMSE_B22_5_GE06_120_26,106,SMSE,GE06,2,81,2019-11-15
SMSE_B22_5_GE06_120_26,107,SMSE,GE06,1,82,2019-12-28
SMSE_B22_5_GE06_120_26,108,SMSE,GE06,1,83,2020-01-24
SMSE_B22_5_GE06_120_26,109,SMSE,GE06,4,87,2020-02-21
SMSE_B22_5_GE06_120_26,110,SMSE,GE06,2,89,2020-03-27
SMSE_B22_5_GE06_120_26,111,SMSE,GE06,1,90,2020-04-03
SMSE_B22_5_GE06_120_26,119,SMSE,GE06,2,92,2020-12-18
SMSE_B22_5_GE06_120_26,120,SMSE,GE06,1,93,2021-01-08
SMSE_B22_5_GE06_120_26,121,SMSE,GE06,3,96,2021-02-26
SMSE_B22_5_GE06_120_26,122,SMSE,GE06,2,98,2021-03-24
SMSE_B22_5_GE06_120_26,123,SMSE,GE06,2,100,2021-04-27
SMSE_B22_5_GE06_120_26,124,SMSE,GE06,1,101,2021-05-10
SMSE_B22_5_GE06_120_26,125,SMSE,GE06,1,102,2021-06-05
SMSE_B22_5_GE06_120_26,128,SMSE,GE06,1,103,2021-09-24
SMSE_B22_5_GE06_120_26,129,SMSE,GE06,1,104,2021-10-29
SMSE_B22_5_GE06_120_26,130,SMSE,GE06,1,105,2021-11-12
SMSE_B22_5_GE06_120_26,131,SMSE,GE06,1,106,2021-12-03
SMSE_B22_5_GE06_120_26,135,SMSE,GE06,1,107,2022-04-29
SMSE_B22_5_GE06_120_26,136,SMSE,GE06,1,108,2022-05-23
SMSE_B22_5_GE06_120_26,137,SMSE,GE06,2,110,2022-06-14
SMSE_B22_5_GE06_120_26,138,SMSE,GE06,3,113,2022-07-29
SMSE_B22_5_GE06_120_26,139,SMSE,GE06,3,116,2022-08-26
SMSE_B22_5_GE06_120_26,140,SMSE,GE06,2,118,2022-09-20
SMSE_B22_5_GE06_120_26,141,SMSE,GE06,2,120,2022-10-28
SMSE_B22_5_GE06_120_26,142,SMSE,GE06,2,122,2022-11-18
SMSE_B22_5_GE06_120_26,143,SMSE,GE06,1,123,2022-12-02
SMSE_B22_5_GE06_120_26,144,SMSE,GE06,1,124,2023-01-06
SMSE_B22_5_GE06_120_26,145,SMSE,GE06,1,125,2023-02-10
SMSE_B22_5_GE06_120_26,150,SMSE,GE06,1,126,2023-07-28
SMSE_B22_5_GE06_120_26,151,SMSE,GE06,3,129,2023-08-25
SMSE_B22_5_GE06_120_26,152,SMSE,GE06,1,130,2023-09-02
SMSE_B22_5_GE03_120_30,39,SMSE,GE03,0,0,2014-04-10
SMSE_B22_5_GE03_120_30,41,SMSE,GE03,1,1,2014-06-16
SMSE_B22_5_GE03_120_30,42,SMSE,GE03,0,1,2014-07-13
SMSE_B22_5_GE03_120_30,43,SMSE,GE03,1,2,2014-08-27
SMSE_B22_5_GE03_120_30,44,SMSE,GE03,1,3,2014-09-18
SMSE_B22_5_GE03_120_30,45,SMSE,GE03,0,3,2014-10-29
SMSE_B22_5_GE03_120_30,46,SMSE,GE03,1,4,2014-11-29
SMSE_B22_5_GE03_120_30,47,SMSE,GE03,0,4,2014-12-06
SMSE_B22_5_GE03_120_30,48,SMSE,GE03,1,5,2015-01-17
SMSE_B22_5_GE03_120_30,49,SMSE,GE03,3,8,2015-02-21
SMSE_B22_5_GE03_120_30,50,SMSE,GE03,3,11,2015-03-28
SMSE_B22_5_GE03_120_30,51,SMSE,GE03,2,13,2015-04-18
SMSE_B22_5_GE03_120_30,52,SMSE,GE03,1,14,2015-05-02
SMSE_B22_5_GE03_120_30,53,SMSE,GE03,2,16,2015-06-06
SMSE_B22_5_GE03_120_30,55,SMSE,GE03,2,18,2015-08-15
SMSE_B22_5_GE03_120_30,56,SMSE,GE03,4,22,2015-09-19
SMSE_B22_5_GE03_120_30,57,SMSE,GE03,5,28,2015-10-20
SMSE_B22_5_GE03_120_30,58,SMSE,GE03,2,29,2015-11-30
SMSE_B22_5_GE03_120_30,59,SMSE,GE03,2,31,2015-12-19
SMSE_B22_5_GE03_120_30,60,SMSE,GE03,2,33,2016-01-21
SMSE_B22_5_GE03_120_30,68,SMSE,GE03,6,41,2016-09-24
SMSE_B22_5_GE03_120_30,67,SMSE,GE03,1,35,2016-08-11
SMSE_B22_5_GE03_120_30,69,SMSE,GE03,2,42,2016-10-22
SMSE_B22_5_GE03_120_30,70,SMSE,GE03,4,46,2016-11-19
SMSE_B22_5_GE03_120_30,71,SMSE,GE03,1,47,2016-12-03
SMSE_B22_5_GE03_120_30,72,SMSE,GE03,2,49,2017-01-07
SMSE_B22_5_GE03_120_30,73,SMSE,GE03,1,50,2017-02-04
SMSE_B22_5_GE03_120_30,78,SMSE,GE03,1,51,2017-07-29
SMSE_B22_5_GE03_120_30,79,SMSE,GE03,5,56,2017-08-26
SMSE_B22_5_GE03_120_30,80,SMSE,GE03,3,59,2017-09-30
SMSE_B22_5_GE03_120_30,81,SMSE,GE03,1,60,2017-10-07
