TreeId,MAP,Site,IdGenotype,sum_of_fruit,Cumulated_n_fruit_mes,Date
SMSE_B22_1_GE02_4_9,77,SMSE,GE02,788.0,22074,2017-06-06
SMSE_B22_1_GE02_4_9,78,SMSE,GE02,1438.0,24950,2017-07-08
SMSE_B22_1_GE02_4_9,80,SMSE,GE02,1201.0,26151,2017-09-18
SMSE_B22_1_GE02_4_9,81,SMSE,GE02,903.0,27054,2017-10-09
SMSE_B22_1_GE02_4_9,82,SMSE,GE02,1409.0,28463,2017-11-06
SMSE_B22_1_GE02_4_9,83,SMSE,GE02,665.0,29128,2017-12-04
SMSE_B22_1_GE02_4_9,84,SMSE,GE02,901.0,30029,2018-01-22
SMSE_B22_1_GE02_4_9,85,SMSE,GE02,975.0,31004,2018-02-12
SMSE_B22_1_GE02_4_9,86,SMSE,GE02,696.0,31700,2018-03-05
SMSE_B22_1_GE02_4_9,90,SMSE,GE02,1473.0,33173,2018-07-23
SMSE_B22_1_GE02_4_9,91,SMSE,GE02,1480.0,34653,2018-08-06
SMSE_B22_1_GE02_4_9,92,SMSE,GE02,1501.0,36154,2018-09-17
SMSE_B22_1_GE02_4_9,93,SMSE,GE02,970.0,37124,2018-10-22
SMSE_B22_1_GE02_4_9,94,SMSE,GE02,862.0,37986,2018-11-19
SMSE_B22_1_GE02_4_9,95,SMSE,GE02,446.0,38432,2018-12-10
SMSE_B22_1_GE02_4_9,96,SMSE,GE02,1702.0,40134,2019-01-08
SMSE_B22_1_GE02_4_9,97,SMSE,GE02,936.0,41070,2019-02-11
SMSE_B22_1_GE02_4_9,98,SMSE,GE02,1492.0,42562,2019-03-04
SMSE_B22_1_GE02_4_9,101,SMSE,GE02,1070.0,43632,2019-06-17
SMSE_B22_1_GE02_4_9,102,SMSE,GE02,2276.0,45908,2019-07-08
SMSE_B22_1_GE02_4_9,103,SMSE,GE02,2007.0,47915,2019-08-05
SMSE_B22_1_GE02_4_9,104,SMSE,GE02,1440.0,49355,2019-09-02
SMSE_B22_1_GE02_4_9,105,SMSE,GE02,1912.0,51267,2019-10-07
SMSE_B22_1_GE02_4_9,106,SMSE,GE02,2363.0,53630,2019-11-18
SMSE_B22_1_GE02_4_9,107,SMSE,GE02,1295.0,54925,2019-12-09
SMSE_B22_1_GE02_4_9,108,SMSE,GE02,1165.0,56090,2020-01-13
SMSE_B22_1_GE02_4_9,109,SMSE,GE02,1167.0,57257,2020-02-18
SMSE_B22_1_GE02_4_9,115,SMSE,GE02,1186.0,58443,2020-08-31
SMSE_B22_1_GE02_4_9,116,SMSE,GE02,1232.0,59675,2020-09-07
SMSE_B22_1_GE02_4_9,117,SMSE,GE02,1565.0,61240,2020-10-12
SMSE_B22_1_GE02_4_9,122,SMSE,GE02,2756.0,63996,2021-03-22
SMSE_B22_1_GE02_4_9,123,SMSE,GE02,2768.0,66764,2021-04-19
SMSE_B22_1_GE02_4_9,124,SMSE,GE02,2836.0,69600,2021-05-31
SMSE_B22_1_GE02_4_9,125,SMSE,GE02,2389.0,71989,2021-06-21
SMSE_B22_1_GE02_4_9,126,SMSE,GE02,1577.0,73566,2021-07-12
SMSE_B22_1_GE02_4_9,127,SMSE,GE02,2048.0,75614,2021-08-09
SMSE_B22_1_GE02_4_9,128,SMSE,GE02,1126.0,76740,2021-09-06
SMSE_B22_1_GE02_4_9,129,SMSE,GE02,2023.0,78763,2021-10-04
SMSE_B22_1_GE02_4_9,135,SMSE,GE02,2535.0,81298,2022-04-25
SMSE_B22_1_GE02_4_9,136,SMSE,GE02,1832.0,83130,2022-05-11
SMSE_B22_1_GE02_4_9,137,SMSE,GE02,1766.0,84896,2022-06-15
SMSE_B22_1_GE02_4_9,138,SMSE,GE02,2062.0,86958,2022-07-18
SMSE_B22_1_GE02_4_9,139,SMSE,GE02,1679.0,88637,2022-08-22
SMSE_B22_1_GE02_4_9,140,SMSE,GE02,2040.0,90677,2022-09-05
SMSE_B22_1_GE02_4_9,141,SMSE,GE02,1652.0,92329,2022-10-03
SMSE_B22_1_GE02_4_9,147,SMSE,GE02,1215.0,93544,2023-04-25
SMSE_B22_1_GE02_4_9,148,SMSE,GE02,753.0,94297,2023-05-02
SMSE_B22_1_GE02_4_9,149,SMSE,GE02,692.0,94989,2023-06-12
SMSE_B22_1_GE06_30_5,44,SMSE,GE06,475.0,475,2014-09-05
SMSE_B22_1_GE06_30_5,45,SMSE,GE06,880.0,1355,2014-10-04
SMSE_B22_1_GE06_30_5,46,SMSE,GE06,631.0,1986,2014-11-10
SMSE_B22_1_GE06_30_5,48,SMSE,GE06,834.0,2820,2015-01-12
SMSE_B22_1_GE06_30_5,49,SMSE,GE06,1118.0,3938,2015-02-16
SMSE_B22_1_GE06_30_5,50,SMSE,GE06,1088.0,5026,2015-03-09
SMSE_B22_1_GE06_30_5,51,SMSE,GE06,630.0,5656,2015-04-06
SMSE_B22_1_GE06_30_5,53,SMSE,GE06,645.0,6301,2015-06-01
SMSE_B22_1_GE06_30_5,54,SMSE,GE06,480.0,6781,2015-07-06
SMSE_B22_1_GE06_30_5,55,SMSE,GE06,868.0,7649,2015-08-18
SMSE_B22_1_GE06_30_5,56,SMSE,GE06,757.0,8406,2015-09-14
SMSE_B22_1_GE06_30_5,57,SMSE,GE06,790.0,9196,2015-10-21
SMSE_B22_1_GE06_30_5,58,SMSE,GE06,1140.0,10336,2015-11-16
SMSE_B22_1_GE06_30_5,59,SMSE,GE06,826.0,11162,2015-12-14
SMSE_B22_1_GE06_30_5,68,SMSE,GE06,1488.0,12650,2016-09-19
SMSE_B22_1_GE06_30_5,69,SMSE,GE06,1471.0,14121,2016-10-10
SMSE_B22_1_GE06_30_5,70,SMSE,GE06,1325.0,15446,2016-11-07
SMSE_B22_1_GE06_30_5,71,SMSE,GE06,1309.0,16755,2016-12-05
SMSE_B22_1_GE06_30_5,78,SMSE,GE06,1776.0,18531,2017-07-10
SMSE_B22_1_GE06_30_5,79,SMSE,GE06,2002.0,20533,2017-08-01
SMSE_B22_1_GE06_30_5,80,SMSE,GE06,1767.0,22300,2017-09-25
SMSE_B22_1_GE06_30_5,83,SMSE,GE06,1512.0,23812,2017-12-26
SMSE_B22_1_GE06_30_5,84,SMSE,GE06,1480.0,25292,2018-01-15
SMSE_B22_1_GE06_30_5,85,SMSE,GE06,1635.0,26927,2018-02-19
SMSE_B22_1_GE06_30_5,86,SMSE,GE06,1656.0,28583,2018-03-19
SMSE_B22_1_GE06_30_5,88,SMSE,GE06,1513.0,30096,2018-05-21
SMSE_B22_1_GE06_30_5,89,SMSE,GE06,1889.0,31985,2018-06-04
SMSE_B22_1_GE06_30_5,90,SMSE,GE06,1813.0,33798,2018-07-31
SMSE_B22_1_GE06_30_5,91,SMSE,GE06,1540.0,35338,2018-08-20
SMSE_B22_1_GE06_30_5,94,SMSE,GE06,1708.0,37046,2018-11-05
SMSE_B22_1_GE06_30_5,95,SMSE,GE06,1746.0,38792,2018-12-03
SMSE_B22_1_GE06_30_5,96,SMSE,GE06,2199.0,40991,2019-01-28
SMSE_B22_1_GE06_30_5,99,SMSE,GE06,2019.0,43010,2019-04-15
SMSE_B22_1_GE06_30_5,100,SMSE,GE06,1608.0,44618,2019-05-13
SMSE_B22_1_GE06_30_5,101,SMSE,GE06,1953.0,46571,2019-06-10
SMSE_B22_1_GE06_30_5,102,SMSE,GE06,2212.0,48783,2019-07-01
SMSE_B22_1_GE06_30_5,103,SMSE,GE06,1557.0,50340,2019-08-05
SMSE_B22_1_GE06_30_5,111,SMSE,GE06,2607.0,52947,2020-04-27
SMSE_B22_1_GE06_30_5,112,SMSE,GE06,2652.0,55599,2020-05-18
SMSE_B22_1_GE06_30_5,113,SMSE,GE06,2529.0,58128,2020-06-02
SMSE_B22_1_GE06_30_5,114,SMSE,GE06,2429.0,60557,2020-07-06
SMSE_B22_1_GE06_30_5,115,SMSE,GE06,1930.0,62487,2020-08-03
SMSE_B22_1_GE06_30_5,116,SMSE,GE06,1600.0,64087,2020-09-07
SMSE_B22_1_GE06_30_5,118,SMSE,GE06,1946.0,66033,2020-11-23
SMSE_B22_1_GE06_30_5,119,SMSE,GE06,2173.0,68206,2020-12-07
SMSE_B22_1_GE06_30_5,121,SMSE,GE06,2045.0,70251,2021-02-15
SMSE_B22_1_GE06_30_5,122,SMSE,GE06,2342.0,72593,2021-03-15
SMSE_B22_1_GE06_30_5,123,SMSE,GE06,2988.0,75581,2021-04-05
SMSE_B22_1_GE06_30_5,125,SMSE,GE06,1667.0,77248,2021-06-02
SMSE_B22_1_GE06_30_5,132,SMSE,GE06,624.0,77872,2022-01-10
SMSE_B22_1_GE06_30_5,134,SMSE,GE06,2486.0,80358,2022-03-28
SMSE_B22_1_GE06_30_5,135,SMSE,GE06,3047.0,83405,2022-04-18
SMSE_B22_1_GE06_30_5,136,SMSE,GE06,2503.0,85908,2022-05-18
SMSE_B22_1_GE06_30_5,137,SMSE,GE06,2034.0,87942,2022-06-15
SMSE_B22_1_GE06_30_5,139,SMSE,GE06,2344.0,90286,2022-08-29
SMSE_B22_1_GE06_30_5,140,SMSE,GE06,2200.0,92486,2022-09-12
SMSE_B22_1_GE06_30_5,142,SMSE,GE06,3504.0,95990,2022-11-21
SMSE_B22_1_GE06_30_5,143,SMSE,GE06,3469.0,99459,2022-12-19
SMSE_B22_1_GE06_30_5,144,SMSE,GE06,3245.0,102704,2023-01-16
SMSE_B22_1_GE06_30_5,145,SMSE,GE06,2876.0,105580,2023-02-06
SMSE_B22_1_GE06_30_5,146,SMSE,GE06,2402.0,107982,2023-03-06
SMSE_B22_1_GE06_30_5,147,SMSE,GE06,2106.0,110088,2023-04-10
SMSE_B22_1_GE06_30_5,150,SMSE,GE06,3072.0,113160,2023-07-24
SMSE_B22_1_GE06_30_5,151,SMSE,GE06,2672.0,115832,2023-08-01
SMSE_B22_1_GE06_31_4,42,SMSE,GE06,411.0,411,2014-07-02
SMSE_B22_1_GE06_31_4,43,SMSE,GE06,323.0,734,2014-08-06
SMSE_B22_1_GE06_31_4,44,SMSE,GE06,659.0,1393,2014-09-03
SMSE_B22_1_GE06_31_4,45,SMSE,GE06,429.0,1822,2014-10-04
SMSE_B22_1_GE06_31_4,46,SMSE,GE06,521.0,2343,2014-11-10
SMSE_B22_1_GE06_31_4,48,SMSE,GE06,656.0,2999,2015-01-12
SMSE_B22_1_GE06_31_4,49,SMSE,GE06,597.0,3596,2015-02-16
SMSE_B22_1_GE06_31_4,50,SMSE,GE06,602.0,4198,2015-03-09
SMSE_B22_1_GE06_31_4,51,SMSE,GE06,480.0,4678,2015-04-06
SMSE_B22_1_GE06_31_4,52,SMSE,GE06,706.0,5384,2015-05-04
SMSE_B22_1_GE06_31_4,53,SMSE,GE06,637.0,6021,2015-06-01
SMSE_B22_1_GE06_31_4,54,SMSE,GE06,819.0,6840,2015-07-06
SMSE_B22_1_GE06_31_4,55,SMSE,GE06,176.0,7016,2015-08-18
SMSE_B22_1_GE06_31_4,56,SMSE,GE06,460.0,7476,2015-09-14
SMSE_B22_1_GE06_31_4,57,SMSE,GE06,751.0,8227,2015-10-21
SMSE_B22_1_GE06_31_4,58,SMSE,GE06,700.0,8927,2015-11-16
SMSE_B22_1_GE06_31_4,59,SMSE,GE06,687.0,9614,2015-12-01
SMSE_B22_1_GE06_31_4,60,SMSE,GE06,468.0,10082,2016-01-11
SMSE_B22_1_GE06_31_4,68,SMSE,GE06,892.0,10974,2016-09-19
SMSE_B22_1_GE06_31_4,69,SMSE,GE06,1021.0,11995,2016-10-10
SMSE_B22_1_GE06_31_4,70,SMSE,GE06,585.0,12580,2016-11-07
SMSE_B22_1_GE06_31_4,76,SMSE,GE06,956.0,13536,2017-05-30
SMSE_B22_1_GE06_31_4,77,SMSE,GE06,830.0,14366,2017-06-06
SMSE_B22_1_GE06_31_4,78,SMSE,GE06,1075.0,15441,2017-07-10
SMSE_B22_1_GE06_31_4,79,SMSE,GE06,1026.0,16467,2017-08-01
SMSE_B22_1_GE06_31_4,80,SMSE,GE06,946.0,17413,2017-09-25
SMSE_B22_1_GE06_31_4,84,SMSE,GE06,1038.0,18451,2018-01-15
SMSE_B22_1_GE06_31_4,85,SMSE,GE06,1155.0,19606,2018-02-05
SMSE_B22_1_GE06_31_4,86,SMSE,GE06,1242.0,20848,2018-03-05
SMSE_B22_1_GE06_31_4,87,SMSE,GE06,1491.0,22339,2018-04-02
SMSE_B22_1_GE06_31_4,88,SMSE,GE06,1306.0,23645,2018-05-07
SMSE_B22_1_GE06_31_4,89,SMSE,GE06,1269.0,24914,2018-06-25
SMSE_B22_1_GE06_31_4,90,SMSE,GE06,1591.0,26505,2018-07-02
SMSE_B22_1_GE06_31_4,91,SMSE,GE06,1103.0,27608,2018-08-06
SMSE_B22_1_GE06_31_4,94,SMSE,GE06,845.0,28453,2018-11-12
SMSE_B22_1_GE06_31_4,95,SMSE,GE06,1085.0,29538,2018-12-03
SMSE_B22_1_GE06_31_4,96,SMSE,GE06,1607.0,31145,2019-01-08
SMSE_B22_1_GE06_31_4,97,SMSE,GE06,1327.0,32472,2019-02-25
SMSE_B22_1_GE06_31_4,98,SMSE,GE06,1501.0,33973,2019-03-11
SMSE_B22_1_GE06_31_4,99,SMSE,GE06,1324.0,35297,2019-04-01
SMSE_B22_1_GE06_31_4,100,SMSE,GE06,1612.0,36909,2019-05-13
SMSE_B22_1_GE06_31_4,101,SMSE,GE06,1132.0,38041,2019-06-10
SMSE_B22_1_GE06_31_4,102,SMSE,GE06,1731.0,39772,2019-07-01
SMSE_B22_1_GE06_31_4,103,SMSE,GE06,1534.0,41306,2019-08-12
SMSE_B22_1_GE06_31_4,104,SMSE,GE06,1047.0,42353,2019-09-02
SMSE_B22_1_GE06_31_4,105,SMSE,GE06,1793.0,44146,2019-10-14
SMSE_B22_1_GE06_31_4,106,SMSE,GE06,1270.0,45416,2019-11-18
SMSE_B22_1_GE06_31_4,107,SMSE,GE06,1560.0,46976,2019-12-09
SMSE_B22_1_GE06_31_4,108,SMSE,GE06,1392.0,48368,2020-01-27
SMSE_B22_1_GE06_31_4,109,SMSE,GE06,1291.0,49659,2020-02-10
SMSE_B22_1_GE06_31_4,110,SMSE,GE06,2531.0,52190,2020-03-09
SMSE_B22_1_GE06_31_4,116,SMSE,GE06,1563.0,53753,2020-09-21
SMSE_B22_1_GE06_31_4,117,SMSE,GE06,1614.0,55367,2020-10-26
SMSE_B22_1_GE06_31_4,118,SMSE,GE06,1720.0,57087,2020-11-02
SMSE_B22_1_GE06_31_4,123,SMSE,GE06,1701.0,58788,2021-04-19
SMSE_B22_1_GE06_31_4,124,SMSE,GE06,1475.0,60263,2021-05-17
SMSE_B22_1_GE06_31_4,127,SMSE,GE06,1619.0,61882,2021-08-24
SMSE_B22_1_GE06_31_4,128,SMSE,GE06,1789.0,63671,2021-09-06
SMSE_B22_1_GE06_31_4,129,SMSE,GE06,1830.0,65501,2021-10-18
SMSE_B22_1_GE06_31_4,130,SMSE,GE06,1544.0,67045,2021-11-08
SMSE_B22_1_GE06_31_4,135,SMSE,GE06,1590.0,68635,2022-04-04
SMSE_B22_1_GE06_31_4,136,SMSE,GE06,1882.0,70517,2022-05-05
SMSE_B22_1_GE06_31_4,137,SMSE,GE06,1541.0,72058,2022-06-15
SMSE_B22_1_GE06_31_4,138,SMSE,GE06,1034.0,73092,2022-07-25
SMSE_B22_1_GE06_31_4,139,SMSE,GE06,1105.0,74197,2022-08-01
SMSE_B22_1_GE06_31_4,140,SMSE,GE06,1340.0,75537,2022-09-26
SMSE_B22_1_GE06_31_4,147,SMSE,GE06,1590.0,77127,2023-04-25
SMSE_B22_1_GE06_31_4,148,SMSE,GE06,1668.0,78795,2023-05-02
SMSE_B22_1_GE06_31_4,149,SMSE,GE06,1844.0,80639,2023-06-05
SMSE_B22_1_GE06_31_4,150,SMSE,GE06,1494.0,82133,2023-07-10
SMSE_B22_1_GE06_31_4,151,SMSE,GE06,1548.0,83681,2023-08-28
SMSE_B22_1_GE06_31_4,152,SMSE,GE06,1534.0,85215,2023-09-18
SMSE_B22_1_GE06_31_5,43,SMSE,GE06,452.0,452,2014-08-30
SMSE_B22_1_GE06_31_5,44,SMSE,GE06,483.0,935,2014-09-05
SMSE_B22_1_GE06_31_5,45,SMSE,GE06,328.0,1263,2014-10-04
SMSE_B22_1_GE06_31_5,46,SMSE,GE06,525.0,1788,2014-11-03
SMSE_B22_1_GE06_31_5,48,SMSE,GE06,1023.0,2811,2015-01-12
SMSE_B22_1_GE06_31_5,49,SMSE,GE06,879.0,3690,2015-02-16
SMSE_B22_1_GE06_31_5,50,SMSE,GE06,787.0,4477,2015-03-09
SMSE_B22_1_GE06_31_5,51,SMSE,GE06,802.0,5279,2015-04-06
SMSE_B22_1_GE06_31_5,52,SMSE,GE06,712.0,5991,2015-05-04
SMSE_B22_1_GE06_31_5,53,SMSE,GE06,821.0,6812,2015-06-01
SMSE_B22_1_GE06_31_5,54,SMSE,GE06,513.0,7325,2015-07-06
SMSE_B22_1_GE06_31_5,55,SMSE,GE06,486.0,7811,2015-08-18
SMSE_B22_1_GE06_31_5,56,SMSE,GE06,683.0,8494,2015-09-14
SMSE_B22_1_GE06_31_5,57,SMSE,GE06,1006.0,9500,2015-10-21
SMSE_B22_1_GE06_31_5,58,SMSE,GE06,1240.0,10740,2015-11-16
SMSE_B22_1_GE06_31_5,59,SMSE,GE06,898.0,11638,2015-12-01
SMSE_B22_1_GE06_31_5,60,SMSE,GE06,570.0,12208,2016-01-11
SMSE_B22_1_GE06_31_5,68,SMSE,GE06,1304.0,13512,2016-09-19
SMSE_B22_1_GE06_31_5,69,SMSE,GE06,1211.0,14723,2016-10-10
SMSE_B22_1_GE06_31_5,70,SMSE,GE06,1553.0,16276,2016-11-07
SMSE_B22_1_GE06_31_5,71,SMSE,GE06,1098.0,17374,2016-12-05
SMSE_B22_1_GE06_31_5,79,SMSE,GE06,1810.0,19184,2017-08-01
SMSE_B22_1_GE06_31_5,80,SMSE,GE06,1640.0,20824,2017-09-25
SMSE_B22_1_GE06_31_5,81,SMSE,GE06,1065.0,21889,2017-10-09
SMSE_B22_1_GE06_31_5,90,SMSE,GE06,1991.0,23880,2018-07-31
SMSE_B22_1_GE06_31_5,91,SMSE,GE06,1771.0,25651,2018-08-13
SMSE_B22_1_GE06_31_5,92,SMSE,GE06,1882.0,27533,2018-09-01
SMSE_B22_1_GE06_31_5,93,SMSE,GE06,1690.0,29223,2018-10-08
SMSE_B22_1_GE06_31_5,96,SMSE,GE06,1588.0,30811,2019-01-21
SMSE_B22_1_GE06_31_5,97,SMSE,GE06,500.0,31311,2019-02-11
SMSE_B22_1_GE06_31_5,98,SMSE,GE06,2395.0,33706,2019-03-18
SMSE_B22_1_GE06_31_5,101,SMSE,GE06,3010.0,36716,2019-06-24
SMSE_B22_1_GE06_31_5,102,SMSE,GE06,2597.0,39313,2019-07-15
SMSE_B22_1_GE06_31_5,103,SMSE,GE06,2338.0,41651,2019-08-05
SMSE_B22_1_GE06_31_5,104,SMSE,GE06,2034.0,43685,2019-09-02
SMSE_B22_1_GE06_31_5,115,SMSE,GE06,2189.0,45874,2020-08-18
SMSE_B22_1_GE06_31_5,116,SMSE,GE06,2095.0,47969,2020-09-14
SMSE_B22_1_GE06_31_5,117,SMSE,GE06,2250.0,50219,2020-10-12
SMSE_B22_1_GE06_31_5,118,SMSE,GE06,2270.0,52489,2020-11-02
SMSE_B22_1_GE06_31_5,126,SMSE,GE06,3662.0,56151,2021-07-05
SMSE_B22_1_GE06_31_5,127,SMSE,GE06,1624.0,57775,2021-08-24
SMSE_B22_1_GE06_31_5,128,SMSE,GE06,2408.0,60183,2021-09-20
SMSE_B22_1_GE06_31_5,129,SMSE,GE06,2543.0,62726,2021-10-18
SMSE_B22_1_GE06_31_5,130,SMSE,GE06,2383.0,65109,2021-11-08
SMSE_B22_1_GE06_31_5,134,SMSE,GE06,1863.0,66972,2022-03-14
SMSE_B22_1_GE06_31_5,135,SMSE,GE06,3179.0,70151,2022-04-04
SMSE_B22_1_GE06_31_5,138,SMSE,GE06,2592.0,72743,2022-07-25
SMSE_B22_1_GE06_31_5,139,SMSE,GE06,2498.0,75241,2022-08-08
SMSE_B22_1_GE06_31_5,140,SMSE,GE06,2499.0,77740,2022-09-12
SMSE_B22_1_GE06_31_5,141,SMSE,GE06,2607.0,80347,2022-10-10
SMSE_B22_1_GE06_31_5,146,SMSE,GE06,2665.0,83012,2023-03-13
SMSE_B22_1_GE06_31_5,147,SMSE,GE06,2610.0,85622,2023-04-03
SMSE_B22_1_GE06_31_5,149,SMSE,GE06,2317.0,87939,2023-06-26
SMSE_B22_1_GE06_31_5,150,SMSE,GE06,2381.0,90320,2023-07-17
SMSE_B22_1_GE06_31_5,151,SMSE,GE06,2479.0,92799,2023-08-08
SMSE_B22_1_GE06_31_5,152,SMSE,GE06,1695.0,94494,2023-09-04
SMSE_B22_1_GE09_25_18,41,SMSE,GE09,535.0,535,2014-06-03
SMSE_B22_1_GE09_25_18,44,SMSE,GE09,742.0,1277,2014-09-25
SMSE_B22_1_GE09_25_18,46,SMSE,GE09,829.0,2106,2014-11-03
SMSE_B22_1_GE09_25_18,48,SMSE,GE09,941.0,3047,2015-01-09
SMSE_B22_1_GE09_25_18,49,SMSE,GE09,815.0,3862,2015-02-02
SMSE_B22_1_GE09_25_18,51,SMSE,GE09,605.0,4467,2015-04-06
SMSE_B22_1_GE09_25_18,52,SMSE,GE09,930.0,5397,2015-05-04
SMSE_B22_1_GE09_25_18,53,SMSE,GE09,653.0,6050,2015-06-01
SMSE_B22_1_GE09_25_18,54,SMSE,GE09,892.0,6942,2015-07-06
SMSE_B22_1_GE09_25_18,55,SMSE,GE09,407.0,7349,2015-08-18
SMSE_B22_1_GE09_25_18,56,SMSE,GE09,866.0,8215,2015-09-14
SMSE_B22_1_GE09_25_18,57,SMSE,GE09,1323.0,9538,2015-10-20
SMSE_B22_1_GE09_25_18,58,SMSE,GE09,1385.0,10923,2015-11-16
SMSE_B22_1_GE09_25_18,59,SMSE,GE09,1485.0,12408,2015-12-01
SMSE_B22_1_GE09_25_18,60,SMSE,GE09,1240.0,13648,2016-01-11
SMSE_B22_1_GE09_25_18,61,SMSE,GE09,450.0,14098,2016-02-01
SMSE_B22_1_GE09_25_18,69,SMSE,GE09,1632.0,15730,2016-10-10
SMSE_B22_1_GE09_25_18,71,SMSE,GE09,1535.0,17265,2016-12-05
SMSE_B22_1_GE09_25_18,72,SMSE,GE09,1516.0,18781,2017-01-02
SMSE_B22_1_GE09_25_18,73,SMSE,GE09,1303.0,20084,2017-02-13
SMSE_B22_1_GE09_25_18,74,SMSE,GE09,1186.0,21270,2017-03-06
SMSE_B22_1_GE09_25_18,78,SMSE,GE09,2040.0,23310,2017-07-17
SMSE_B22_1_GE09_25_18,79,SMSE,GE09,1583.0,24893,2017-08-01
SMSE_B22_1_GE09_25_18,80,SMSE,GE09,1866.0,26759,2017-09-11
SMSE_B22_1_GE09_25_18,81,SMSE,GE09,2510.0,29269,2017-10-02
SMSE_B22_1_GE09_25_18,82,SMSE,GE09,2158.0,31427,2017-11-13
SMSE_B22_1_GE09_25_18,83,SMSE,GE09,1860.0,33287,2017-12-04
SMSE_B22_1_GE09_25_18,84,SMSE,GE09,1840.0,35127,2018-01-02
SMSE_B22_1_GE09_25_18,85,SMSE,GE09,1864.0,36991,2018-02-05
SMSE_B22_1_GE09_25_18,86,SMSE,GE09,637.0,37628,2018-03-12
SMSE_B22_1_GE09_25_18,87,SMSE,GE09,1480.0,39108,2018-04-23
SMSE_B22_1_GE09_25_18,91,SMSE,GE09,1532.0,40640,2018-08-20
SMSE_B22_1_GE09_25_18,92,SMSE,GE09,1795.0,42435,2018-09-24
SMSE_B22_1_GE09_25_18,93,SMSE,GE09,1773.0,44208,2018-10-01
SMSE_B22_1_GE09_25_18,94,SMSE,GE09,2326.0,46534,2018-11-05
SMSE_B22_1_GE09_25_18,95,SMSE,GE09,1907.0,48441,2018-12-03
SMSE_B22_1_GE09_25_18,96,SMSE,GE09,1525.0,49966,2019-01-14
SMSE_B22_1_GE09_25_18,97,SMSE,GE09,917.0,50883,2019-02-06
SMSE_B22_1_GE09_25_18,99,SMSE,GE09,374.0,51257,2019-04-01
SMSE_B22_1_GE09_25_18,100,SMSE,GE09,388.0,51645,2019-05-13
SMSE_B22_1_GE09_25_18,105,SMSE,GE09,2280.0,53925,2019-10-14
SMSE_B22_1_GE09_25_18,106,SMSE,GE09,2331.0,56256,2019-11-11
SMSE_B22_1_GE09_25_18,107,SMSE,GE09,2066.0,58322,2019-12-23
SMSE_B22_1_GE09_25_18,108,SMSE,GE09,1470.0,59792,2020-01-13
SMSE_B22_1_GE09_25_18,117,SMSE,GE09,2615.0,62407,2020-10-26
SMSE_B22_1_GE09_25_18,118,SMSE,GE09,3199.0,65606,2020-11-02
SMSE_B22_1_GE09_25_18,119,SMSE,GE09,2977.0,68583,2020-12-21
SMSE_B22_1_GE09_25_18,120,SMSE,GE09,2881.0,71464,2021-01-11
SMSE_B22_1_GE09_25_18,121,SMSE,GE09,2887.0,74351,2021-02-01
SMSE_B22_1_GE09_25_18,127,SMSE,GE09,2144.0,76495,2021-08-16
SMSE_B22_1_GE09_25_18,129,SMSE,GE09,2557.0,79052,2021-10-25
SMSE_B22_1_GE09_25_18,130,SMSE,GE09,3098.0,82150,2021-11-08
SMSE_B22_1_GE09_25_18,131,SMSE,GE09,3042.0,85192,2021-12-06
SMSE_B22_1_GE09_25_18,132,SMSE,GE09,2362.0,87554,2022-01-03
SMSE_B22_1_GE09_25_18,133,SMSE,GE09,2531.0,90085,2022-02-07
SMSE_B22_1_GE09_25_18,141,SMSE,GE09,2569.0,92654,2022-10-24
SMSE_B22_1_GE09_25_18,142,SMSE,GE09,2379.0,95033,2022-11-14
SMSE_B22_1_GE09_25_18,143,SMSE,GE09,2988.0,98021,2022-12-05
SMSE_B22_1_GE09_25_18,144,SMSE,GE09,2649.0,100670,2023-01-02
SMSE_B22_1_GE09_25_18,145,SMSE,GE09,2417.0,103087,2023-02-06
SMSE_B22_1_GE09_25_18,146,SMSE,GE09,724.0,103811,2023-03-06
SMSE_B22_1_GE09_26_19,41,SMSE,GE09,520.0,520,2014-06-11
SMSE_B22_1_GE09_26_19,42,SMSE,GE09,550.0,1070,2014-07-25
SMSE_B22_1_GE09_26_19,43,SMSE,GE09,260.0,1330,2014-08-05
SMSE_B22_1_GE09_26_19,44,SMSE,GE09,433.0,1763,2014-09-25
SMSE_B22_1_GE09_26_19,45,SMSE,GE09,560.0,2323,2014-10-28
SMSE_B22_1_GE09_26_19,50,SMSE,GE09,785.0,3108,2015-03-09
SMSE_B22_1_GE09_26_19,51,SMSE,GE09,633.0,3741,2015-04-06
SMSE_B22_1_GE09_26_19,52,SMSE,GE09,690.0,4431,2015-05-04
SMSE_B22_1_GE09_26_19,53,SMSE,GE09,620.0,5051,2015-06-01
SMSE_B22_1_GE09_26_19,54,SMSE,GE09,598.0,5649,2015-07-06
SMSE_B22_1_GE09_26_19,55,SMSE,GE09,477.0,6126,2015-08-18
SMSE_B22_1_GE09_26_19,56,SMSE,GE09,432.0,6558,2015-09-14
SMSE_B22_1_GE09_26_19,57,SMSE,GE09,649.0,7207,2015-10-20
SMSE_B22_1_GE09_26_19,58,SMSE,GE09,771.0,7978,2015-11-16
SMSE_B22_1_GE09_26_19,59,SMSE,GE09,656.0,8634,2015-12-01
SMSE_B22_1_GE09_26_19,60,SMSE,GE09,869.0,9503,2016-01-11
SMSE_B22_1_GE09_26_19,68,SMSE,GE09,1159.0,10662,2016-09-26
SMSE_B22_1_GE09_26_19,69,SMSE,GE09,1542.0,12204,2016-10-03
