Site,TreeId,MAP,IdGenotype,Date,BunchMass,DryMesocarpOilContent,MesocarpsSampleWC,n_of_fruit,biomass_fresh_fruit,biomass_dry_fruit,stalk_dry_biomass,stalk_fresh_biomass
TOWE,TOWE_POGP37_2_GE06_24_19,81,GE06,2019-03-12,6.3,76.38,0.2605,737,5.1499999999999995,0.8384907529722577,0.667175386763704,1.9
TOWE,TOWE_POGP37_2_GE06_24_20,81,GE06,2019-03-19,42.4,73.68,0.31675,1352,5.385,0.782435897435896,1.000661447635752,2.9
TOWE,TOWE_POGP37_2_GE03_24_28,81,GE03,2019-03-19,22.5,80.39,0.2365,,3.367,,,2.7
TOWE,TOWE_POGP37_2_GE03_24_29,81,GE03,2019-03-19,39.7,80.53,0.25025,,5.89,,,3.5999999999999996
TOWE,TOWE_POGP37_3_GE02_24_3,81,GE02,2019-03-27,11.9,82.06,0.21575,925,3.4200000000000004,0.5061514392991243,0.6255806106181591,1.9
TOWE,TOWE_POGP37_3_GE02_24_4,81,GE02,2019-03-06,4.8,78.75,0.263,613,3.065,0.4962380952380955,0.578584910134206,1.6
TOWE,TOWE_POGP37_3_GE02_24_5,81,GE02,2019-03-27,18.8,81.03,0.23675,850,4.635999999999999,0.7789778296382706,0.6861960252349436,2.0
TOWE,TOWE_POGP37_4_GE02_29_19,81,GE02,2019-03-21,46.1,80.88,0.26075,1086,5.235,0.9760720944686161,0.9030282883304256,2.8
TOWE,TOWE_POGP37_3_GE16_34_13,81,GE16,2019-03-20,31.7,79.35,0.27525,,6.291,,,2.1
TOWE,TOWE_POGP37_3_GE16_34_15,81,GE16,2019-03-20,50.9,77.36,0.30875,,6.559,,,3.2
TOWE,TOWE_POGP37_4_GE16_34_25,81,GE16,2019-03-21,31.7,,,,,,,
TOWE,TOWE_POGP37_4_GE03_34_28,81,GE03,2019-03-21,67.4,78.35,0.305,,5.363,,,2.9
TOWE,TOWE_POGP37_4_GE03_34_29,81,GE03,2019-03-21,35.6,80.63,0.2215,,5.601,,,3.4
TOWE,TOWE_POGP37_3_GE06_34_3,81,GE06,2019-03-13,13.6,75.35,0.32175,1242,4.222,0.7613442622950819,0.8000725134737869,2.3
TOWE,TOWE_POGP37_3_GE06_34_4,81,GE06,2019-03-20,17.6,77.38,0.26475,581,3.673,0.6092200160449265,0.684162884066277,1.9
TOWE,TOWE_POGP37_3_GE06_34_5,81,GE06,2019-03-27,24.3,71.95,0.3545,615,3.019,0.5084968220338968,0.471081139508071,1.2
TOWE,TOWE_POGP37_3_GE03_34_8,81,GE03,2019-03-20,43.5,78.13,0.332,,4.677,,,1.7000000000000002
TOWE,TOWE_POGP37_4_GE16_35_24,81,GE16,2019-03-21,25.7,75.97,0.3135,,5.841,,,2.8
TOWE,TOWE_POGP37_3_GE12_39_4,81,GE12,2019-03-20,63.2,74.12,0.38475,786,5.549,0.8207384975305431,0.7668389271945939,2.5
TOWE,TOWE_POGP37_2_GE12_3_29,81,GE12,2019-03-19,21.9,78.22,0.26,1004,6.166,0.8565336714567459,0.7078229285920521,2.2
TOWE,TOWE_POGP37_4_GE12_44_19,81,GE12,2019-03-21,37.7,73.77,0.32025,1111,6.251,0.9813798806941423,0.943202117228912,2.8
TOWE,TOWE_POGP37_4_GE12_44_20,81,GE12,2019-03-21,32.1,78.94,0.325,913,7.58,0.3117094401921072,1.120479456603919,3.6
TOWE,TOWE_POGP37_5_GE16_44_3,81,GE16,2019-03-08,21.9,,,,,,,
TOWE,TOWE_POGP37_5_GE16_44_5,81,GE16,2019-03-08,31.9,,,,,,,
TOWE,TOWE_POGP37_4_GE12_45_20,81,GE12,2019-03-21,53.8,76.51,0.30325,895,6.303,1.0227363245236638,0.7562417073304459,2.4
TOWE,TOWE_POGP37_4_GE06_49_18,81,GE06,2019-03-28,25.4,75.84,0.29,830,3.627,0.5677761092150164,0.74296301863074,2.2
TOWE,TOWE_POGP37_4_GE06_49_19,81,GE06,2019-03-21,33.1,72.19,0.37975,755,3.657,0.6318434495192295,0.6061483063319639,1.7999999999999998
TOWE,TOWE_POGP37_4_GE06_49_20,81,GE06,2019-03-07,8.6,79.06,0.21,930,6.122000000000001,0.9084660887302369,0.781772793058607,2.3
TOWE,TOWE_POGP37_1_GE02_4_10,81,GE02,2019-03-11,20.2,79.46,0.25275,967,5.106,0.9209761273209557,0.760962276559391,2.4
TOWE,TOWE_POGP37_1_GE03_4_14,81,GE03,2019-03-18,41.7,77.29,0.2985,,5.697,,,2.4
TOWE,TOWE_POGP37_1_GE03_4_15,81,GE03,2019-03-18,43.3,79.89,0.2605,,4.533,,,2.1
TOWE,TOWE_POGP37_2_GE12_4_29,81,GE12,2019-03-19,29.1,79.14,0.2495,963,5.685,0.8163076923076944,0.6435307104261521,2.3
TOWE,TOWE_POGP37_1_GE02_4_8,81,GE02,2019-03-18,23.5,80.64,0.24275,884,4.709,0.8452051282051303,0.682099959568314,2.0999999999999996
TOWE,TOWE_POGP37_1_GE02_4_9,81,GE02,2019-03-11,23.1,79.79,0.25025,1021,5.152,0.8764900284900281,0.812502240584082,2.3
TOWE,TOWE_POGP37_5_GE06_54_18,81,GE06,2019-03-28,16.7,,,,,,,
TOWE,TOWE_POGP37_5_GE06_54_19,81,GE06,2019-03-21,27.7,,,,,,,
TOWE,TOWE_POGP37_5_GE06_54_20,81,GE06,2019-03-21,26.4,75.35,0.34525,1045,4.245,0.7626384976525812,0.953411111482501,2.7
TOWE,TOWE_POGP37_5_GE12_54_3,81,GE12,2019-03-21,29.3,73.15,0.27925,907,4.263,0.6328492589468608,0.758990588011778,2.4
TOWE,TOWE_POGP37_5_GE12_54_4,81,GE12,2019-03-21,25.0,,,,,,,
TOWE,TOWE_POGP37_5_GE12_54_5,81,GE12,2019-03-08,24.0,,,,,,,
TOWE,TOWE_POGP37_5_GE03_54_8,81,GE03,2019-03-21,11.9,,,,,,,
TOWE,TOWE_POGP37_5_GE03_54_9,81,GE03,2019-03-28,29.1,,,,,,,
TOWE,TOWE_POGP37_5_GE03_55_10,81,GE03,2019-03-08,12.6,,,,,,,
TOWE,TOWE_POGP37_5_GE02_59_13,81,GE02,2019-03-08,3.3,,,,,,,
TOWE,TOWE_POGP37_5_GE02_59_15,81,GE02,2019-03-08,24.7,,,,,,,
TOWE,TOWE_POGP37_5_GE09_59_3,81,GE09,2019-03-21,36.6,,,,,,,
TOWE,TOWE_POGP37_1_GE03_5_15,81,GE03,2019-03-18,18.5,78.56,0.30775,,4.143999999999999,,,1.8
TOWE,TOWE_POGP37_1_GE06_14_13,82,GE06,2019-04-15,20.0,79.1,0.23925,777,3.689,0.6381278224263287,0.821013933609576,2.2
TOWE,TOWE_POGP37_1_GE06_14_14,82,GE06,2019-04-29,31.8,75.62,0.27175,863,3.7520000000000002,0.6348516814159296,0.8377375170162289,2.4
TOWE,TOWE_POGP37_1_GE06_14_15,82,GE06,2019-04-01,6.2,77.33,0.26425,735,3.9299999999999997,0.7657799671592769,0.8577367417495569,2.2
TOWE,TOWE_POGP37_2_GE02_14_18,82,GE02,2019-04-16,32.6,80.36,0.199,962,4.378,0.718265625,0.742647903602789,2.1
TOWE,TOWE_POGP37_2_GE02_14_19,82,GE02,2019-04-02,4.2,79.59,0.21525,517,2.9219999999999997,0.5327242921013411,0.39054679217259497,1.2
TOWE,TOWE_POGP37_2_GE16_14_23,82,GE16,2019-04-02,9.5,83.64,0.17575,,2.915,,,1.5
TOWE,TOWE_POGP37_2_GE16_14_24,82,GE16,2019-04-23,43.1,79.85,0.2245,,6.010000000000001,,,2.5
TOWE,TOWE_POGP37_2_GE16_14_25,82,GE16,2019-04-16,17.6,79.37,0.26325,,7.513,,,3.0
TOWE,TOWE_POGP37_1_GE12_14_3,82,GE12,2019-04-01,4.8,79.42,0.2365,633,3.359,0.6524211538461531,0.394392752979965,1.2000000000000002
TOWE,TOWE_POGP37_1_GE12_14_4,82,GE12,2019-04-01,22.1,79.87,0.2245,752,5.084,0.8290249831195134,0.6296886086029511,1.9
TOWE,TOWE_POGP37_1_GE12_14_5,82,GE12,2019-04-29,22.8,80.84,0.218,871,5.784999999999999,1.1510868824531522,0.90680064033172,2.4
TOWE,TOWE_POGP37_2_GE02_15_20,82,GE02,2019-04-02,10.7,84.09,0.18425,641,3.555,0.643717015468608,0.563312009135744,1.6
TOWE,TOWE_POGP37_3_GE09_19_13,82,GE09,2019-04-24,16.4,79.89,0.26675,1489,5.308,0.8459999999999988,0.850295569308256,2.4
TOWE,TOWE_POGP37_3_GE09_19_14,82,GE09,2019-04-17,20.5,80.06,0.22825,617,2.892,0.4515251612903238,0.5016871317907147,1.5
TOWE,TOWE_POGP37_3_GE09_19_15,82,GE09,2019-04-17,20.8,79.01,0.227,865,5.075,0.8031026528258368,0.754798822695828,2.2
TOWE,TOWE_POGP37_1_GE09_19_3,82,GE09,2019-04-15,29.2,79.75,0.196,660,3.101,0.5734893533123024,0.568768763257611,1.5
TOWE,TOWE_POGP37_1_GE09_19_4,82,GE09,2019-04-29,30.9,,,,,,,
TOWE,TOWE_POGP37_1_GE09_19_5,82,GE09,2019-04-29,53.0,79.53,0.21,42,5.353,0.8833612317410193,0.917185723506976,2.5
TOWE,TOWE_POGP37_1_GE16_19_8,82,GE16,2019-04-15,51.9,79.93,0.2065,,5.695,,,3.0999999999999996
TOWE,TOWE_POGP37_1_GE16_19_9,82,GE16,2019-04-15,24.0,81.0,0.223,,5.191,,,2.7
TOWE,TOWE_POGP37_2_GE03_23_30,82,GE03,2019-04-16,37.0,79.45,0.2165,,5.4590000000000005,,,2.9000000000000004
TOWE,TOWE_POGP37_2_GE06_24_18,82,GE06,2019-04-16,30.6,78.96,0.22125,948,5.463,1.1298803149606285,0.858601605185369,2.1
TOWE,TOWE_POGP37_2_GE06_24_20,82,GE06,2019-04-30,12.5,77.45,0.2435,1056,3.8850000000000002,0.6030447761194031,0.738296374682549,2.1
TOWE,TOWE_POGP37_2_GE09_24_23,82,GE09,2019-04-16,15.7,80.79,0.249,1008,5.081,0.8226201262532485,0.9230942172958284,2.5
TOWE,TOWE_POGP37_2_GE03_24_28,82,GE03,2019-04-09,12.8,83.1,0.19125,,3.84,,,2.4
TOWE,TOWE_POGP37_2_GE03_24_29,82,GE03,2019-04-30,53.7,81.77,0.18675,,6.122,,,3.5
TOWE,TOWE_POGP37_3_GE02_24_3,82,GE02,2019-04-17,11.9,82.35,0.2465,783,3.645,0.589318477553677,0.75939253696366,2.2
TOWE,TOWE_POGP37_4_GE02_29_19,82,GE02,2019-04-18,12.9,,,,,,,
TOWE,TOWE_POGP37_3_GE03_34_10,82,GE03,2019-04-17,34.9,77.48,0.287,,3.939,,,2.4
TOWE,TOWE_POGP37_3_GE16_34_13,82,GE16,2019-04-17,20.9,81.59,0.2415,,4.67,,,2.1
TOWE,TOWE_POGP37_3_GE16_34_15,82,GE16,2019-04-02,5.1,77.54,0.271,,3.413,,,1.6
TOWE,TOWE_POGP37_4_GE16_34_24,82,GE16,2019-04-18,27.5,78.3,0.302,,7.509,,,2.9
TOWE,TOWE_POGP37_4_GE16_34_25,82,GE16,2019-04-11,12.8,80.04,0.19575,,3.757,,,1.9
TOWE,TOWE_POGP37_4_GE03_34_28,82,GE03,2019-04-25,31.3,76.41,0.302,,5.170999999999999,,,2.5
TOWE,TOWE_POGP37_4_GE03_34_29,82,GE03,2019-04-04,9.0,81.79,0.19425,,5.686999999999999,,,3.2
TOWE,TOWE_POGP37_3_GE06_34_3,82,GE06,2019-04-24,28.3,78.9,0.25475,906,5.396,1.0156684740511221,0.820409624784859,2.4000000000000004
TOWE,TOWE_POGP37_3_GE06_34_4,82,GE06,2019-04-02,4.8,79.87,0.22825,523,3.1,0.5497242140099285,0.634636402084985,1.6
TOWE,TOWE_POGP37_3_GE03_34_8,82,GE03,2019-04-24,18.2,79.77,0.28825,,4.241,,,1.9
TOWE,TOWE_POGP37_3_GE03_34_9,82,GE03,2019-04-17,21.0,78.82,0.24475,,6.661,,,3.2
TOWE,TOWE_POGP37_4_GE16_35_24,82,GE16,2019-04-18,30.6,78.36,0.25225,,6.31,,,2.6
TOWE,TOWE_POGP37_4_GE03_35_29,82,GE03,2019-04-11,37.4,79.67,0.2375,,4.92,,,3.4
TOWE,TOWE_POGP37_3_GE12_39_4,82,GE12,2019-04-10,27.2,,,,,,,
TOWE,TOWE_POGP37_2_GE12_3_29,82,GE12,2019-04-30,28.8,79.75,0.2535,968,6.223,0.9227712863505361,0.887456721420328,2.5
TOWE,TOWE_POGP37_4_GE12_44_19,82,GE12,2019-04-18,30.5,77.3,0.294,1040,7.117,1.218370286576171,1.10285340341185,3.3
TOWE,TOWE_POGP37_4_GE12_44_20,82,GE12,2019-04-11,12.5,80.18,0.31125,1285,8.863,1.3337792558719563,1.022107431752725,3.5999999999999996
TOWE,TOWE_POGP37_5_GE16_44_3,82,GE16,2019-04-18,12.7,78.86,0.2405,,5.641,,,2.0
TOWE,TOWE_POGP37_5_GE16_44_5,82,GE16,2019-04-26,32.0,78.78,0.217,,4.026,,,1.9
TOWE,TOWE_POGP37_4_GE06_49_18,82,GE06,2019-04-04,5.5,77.07,0.276,884,3.455,0.6311285871964671,0.7404890657298551,2.0
TOWE,TOWE_POGP37_4_GE06_49_19,82,GE06,2019-04-11,11.2,68.0,0.41875,549,3.217,0.5901122699386508,0.6524253914477339,1.8
TOWE,TOWE_POGP37_4_GE06_49_20,82,GE06,2019-04-25,12.8,77.02,0.29075,816,4.079,0.8098964269561302,0.7395278240829299,2.2
TOWE,TOWE_POGP37_1_GE03_4_14,82,GE03,2019-04-15,25.5,82.35,0.23775,,6.206,,,2.7
TOWE,TOWE_POGP37_1_GE03_4_15,82,GE03,2019-04-29,22.6,,,,,,,
TOWE,TOWE_POGP37_2_GE12_4_28,82,GE12,2019-04-16,19.2,80.58,0.236,963,7.723,1.4675375271149702,1.0801550574673708,2.9000000000000004
TOWE,TOWE_POGP37_2_GE12_4_29,82,GE12,2019-04-30,23.8,80.42,0.19925,845,6.631,1.1055004530353347,0.99752094659418,2.6
TOWE,TOWE_POGP37_1_GE02_4_8,82,GE02,2019-04-01,7.0,,,,,,,
TOWE,TOWE_POGP37_1_GE02_4_9,82,GE02,2019-04-15,41.1,79.4,0.24675,1240,5.574000000000001,0.9730992546096489,1.053936857793275,2.9000000000000004
TOWE,TOWE_POGP37_5_GE06_54_18,82,GE06,2019-04-26,22.099999999999998,79.13,0.204,659,3.29,0.6711982053312205,0.6481554761438836,1.5
TOWE,TOWE_POGP37_5_GE06_54_19,82,GE06,2019-04-18,13.2,,,,,,,
TOWE,TOWE_POGP37_5_GE06_54_20,82,GE06,2019-04-18,31.5,75.91,0.26225,1028,4.509,0.8808750000000011,1.016501664495586,2.9
TOWE,TOWE_POGP37_5_GE12_54_3,82,GE12,2019-04-26,24.5,80.82,0.23175,882,5.562,0.9088668893129757,0.9292744238274191,2.8
TOWE,TOWE_POGP37_5_GE03_54_8,82,GE03,2019-04-11,3.2,80.07,0.2585,,2.132,,,1.0
TOWE,TOWE_POGP37_5_GE03_54_9,82,GE03,2019-04-26,9.600000000000001,77.86,0.226,,2.891,,,1.5
TOWE,TOWE_POGP37_5_GE03_55_10,82,GE03,2019-04-04,2.5,,,,,,,
TOWE,TOWE_POGP37_5_GE02_59_13,82,GE02,2019-04-18,17.4,72.49,0.3525,748,3.206,0.6614789156626496,0.582220008995695,1.6
TOWE,TOWE_POGP37_5_GE09_59_3,82,GE09,2019-04-18,33.2,82.13,0.22975,772,5.213,0.947289855072464,0.875100050714558,2.4
TOWE,TOWE_POGP37_1_GE03_5_15,82,GE03,2019-04-15,18.3,81.71,0.22575,,3.933,,,1.7
TOWE,TOWE_POGP37_1_GE06_14_14,83,GE06,2019-05-13,4.5,77.1,0.321,584,2.839,0.45947722715554246,0.5566289049971134,1.6
TOWE,TOWE_POGP37_1_GE16_19_10,83,GE16,2019-05-20,5.8,80.14,0.29825,,4.4,,,1.3
TOWE,TOWE_POGP37_3_GE09_19_13,83,GE09,2019-05-22,22.7,80.72,0.24875,1193,5.342,0.9304836527621184,0.986170346488974,2.5999999999999996
TOWE,TOWE_POGP37_3_GE09_19_14,83,GE09,2019-05-01,4.5,82.68,0.21,487,2.824,0.5968247422680413,0.5651424961901494,1.5
TOWE,TOWE_POGP37_1_GE09_19_3,83,GE09,2019-05-13,18.0,81.81,0.2115,1013,6.691,1.1724347961406778,0.996015564907041,2.7
TOWE,TOWE_POGP37_1_GE09_19_4,83,GE09,2019-05-06,7.1,79.36,0.23675,1186,4.3469999999999995,0.9092578796561614,0.758276635742598,2.6
TOWE,TOWE_POGP37_1_GE09_19_5,83,GE09,2019-05-20,24.7,80.73,0.225,1208,5.551,0.9086856042368775,0.894404235185801,2.7
TOWE,TOWE_POGP37_1_GE16_19_8,83,GE16,2019-05-20,32.7,80.11,0.2275,,5.251,,,2.8
TOWE,TOWE_POGP37_2_GE03_23_30,83,GE03,2019-05-14,7.5,80.53,0.2795,,4.781000000000001,,,2.6
TOWE,TOWE_POGP37_2_GE09_24_23,83,GE09,2019-05-28,53.7,82.19,0.24675,1502,8.231,1.2972944123314047,1.0858488391353849,3.4000000000000004
TOWE,TOWE_POGP37_3_GE02_24_3,83,GE02,2019-05-01,5.7,82.96,0.22975,757,4.123,0.7162495078740166,0.653932506069757,2.0
TOWE,TOWE_POGP37_3_GE03_34_10,83,GE03,2019-05-22,28.4,80.61,0.238,,4.8,,,2.4
TOWE,TOWE_POGP37_3_GE16_34_13,83,GE16,2019-05-01,10.6,82.75,0.211,,3.4979999999999998,,,1.4000000000000001
TOWE,TOWE_POGP37_4_GE16_34_24,83,GE16,2019-05-23,27.2,80.4,0.2755,,6.234,,,2.8
TOWE,TOWE_POGP37_4_GE03_34_28,83,GE03,2019-05-30,25.8,79.97,0.233,,5.162999999999999,,,2.5
TOWE,TOWE_POGP37_3_GE06_34_3,83,GE06,2019-05-08,4.2,79.72,0.262,560,2.233,0.43319968960165645,0.649764843293174,1.9
TOWE,TOWE_POGP37_3_GE03_34_8,83,GE03,2019-05-15,12.6,83.4,0.24575,,4.042,,,2.0
TOWE,TOWE_POGP37_3_GE03_34_9,83,GE03,2019-05-15,44.0,79.9,0.2335,,5.469,,,2.4
TOWE,TOWE_POGP37_4_GE03_35_29,83,GE03,2019-05-30,46.9,78.97,0.239,,5.054,,,3.2
TOWE,TOWE_POGP37_3_GE12_39_4,83,GE12,2019-05-08,15.3,82.35,0.242,885,4.227,0.777234215017066,0.65902848849982,2.0
TOWE,TOWE_POGP37_4_GE12_44_19,83,GE12,2019-05-02,8.5,80.58,0.23125,877,5.595,1.043792260692463,0.8432171168326481,2.7
TOWE,TOWE_POGP37_5_GE16_44_5,83,GE16,2019-05-17,15.5,,,,,,,
TOWE,TOWE_POGP37_4_GE06_49_20,83,GE06,2019-05-02,5.6,80.22,0.2135,537,3.343,0.6222823902696998,0.8367634941828701,2.1
TOWE,TOWE_POGP37_1_GE02_4_9,83,GE02,2019-05-06,13.1,,,,,,,
TOWE,TOWE_POGP37_5_GE06_54_18,83,GE06,2019-05-17,11.1,,,,,,,
TOWE,TOWE_POGP37_5_GE06_54_20,83,GE06,2019-05-17,14.1,78.89,0.22525,722,3.723,0.6581386481802436,0.808372385632959,2.2
TOWE,TOWE_POGP37_5_GE03_54_9,83,GE03,2019-05-09,5.6,79.83,0.27825,,3.8139999999999996,,,1.7000000000000002
TOWE,TOWE_POGP37_5_GE02_59_13,83,GE02,2019-05-09,6.1,80.58,0.25925,981,4.038,0.6572051020408151,0.6558041935012467,2.0
TOWE,TOWE_POGP37_5_GE09_59_3,83,GE09,2019-05-02,7.4,81.07,0.20975,521,4.837,0.9200171428571425,0.9270054899981071,2.4
TOWE,TOWE_POGP37_1_GE03_5_15,83,GE03,2019-05-13,5.4,81.33,0.27775,,3.916,,,1.4
TOWE,TOWE_POGP37_1_GE16_19_10,84,GE16,2019-06-24,14.5,77.57,0.30975,,4.508,,,1.5
TOWE,TOWE_POGP37_3_GE09_19_13,84,GE09,2019-06-05,13.5,80.12,0.266,698,3.8089999999999997,1.0142307692307675,0.826602160960787,2.5
TOWE,TOWE_POGP37_1_GE09_19_5,84,GE09,2019-06-04,14.7,,,,,,,
TOWE,TOWE_POGP37_1_GE16_19_8,84,GE16,2019-06-24,13.3,79.57,0.2525,,3.209,,,2.0
TOWE,TOWE_POGP37_2_GE09_24_23,84,GE09,2019-06-11,38.4,,,,,,,
TOWE,TOWE_POGP37_3_GE02_24_4,84,GE02,2019-06-26,10.5,79.38,0.28725,688,3.79,0.603503184713376,0.505391631066486,1.6
TOWE,TOWE_POGP37_3_GE03_34_10,84,GE03,2019-06-05,11.6,80.81,0.24525,,3.541,,,2.0
TOWE,TOWE_POGP37_4_GE03_34_28,84,GE03,2019-06-27,10.7,78.97,0.2515,,2.9219999999999997,,,1.7000000000000002
TOWE,TOWE_POGP37_4_GE03_35_29,84,GE03,2019-06-13,6.1,76.77,0.25925,,3.765,,,2.3
TOWE,TOWE_POGP37_5_GE16_44_5,84,GE16,2019-06-06,4.3,74.71,0.357,,2.2630000000000003,,,2.0
TOWE,TOWE_POGP37_4_GE06_49_19,84,GE06,2019-06-27,12.6,76.96,0.34125,845,4.401000000000001,1.0794905660377339,0.826574900982961,2.2
TOWE,TOWE_POGP37_5_GE06_54_18,84,GE06,2019-06-13,4.5,78.52,0.2785,663,3.105,0.6562426614481398,0.554799645416711,1.4
TOWE,TOWE_POGP37_5_GE03_55_10,84,GE03,2019-06-27,16.4,78.67,0.325,,6.334,,,2.9
TOWE,TOWE_POGP37_5_GE09_58_4,84,GE09,2019-06-27,26.8,80.64,0.2485,854,4.933000000000001,0.8269951948745319,0.862943607496915,2.8
TOWE,TOWE_POGP37_1_GE09_19_5,85,GE09,2019-07-15,13.5,80.19,0.25025,1177,5.21,0.8570110330992977,0.688512854551552,2.0999999999999996
TOWE,TOWE_POGP37_3_GE02_24_4,85,GE02,2019-07-24,16.3,78.81,0.28125,683,3.468,0.5629367088607607,0.627497334902221,1.7999999999999998
TOWE,TOWE_POGP37_4_GE02_29_19,85,GE02,2019-07-25,4.6,80.65,0.24675,983,3.022,0.6155190538764795,0.4706655243150655,1.4
TOWE,TOWE_POGP37_4_GE03_34_28,85,GE03,2019-07-25,2.0,75.24,0.24125,,1.024,,,0.8999999999999999
TOWE,TOWE_POGP37_4_GE03_34_29,85,GE03,2019-07-04,3.9,80.48,0.2495,,2.1350000000000002,,,1.7999999999999998
TOWE,TOWE_POGP37_4_GE06_49_19,85,GE06,2019-07-12,5.5,,,,,,,
TOWE,TOWE_POGP37_1_GE03_5_15,85,GE03,2019-07-22,2.6,74.43,0.3185,,2.0,,,0.6000000000000001
TOWE,TOWE_POGP37_1_GE12_14_4,86,GE12,2019-08-19,7.3,74.17,0.34925,1145,5.232,0.8331713207547172,0.57998559576478,2.0
TOWE,TOWE_POGP37_3_GE09_19_15,86,GE09,2019-08-28,6.2,78.28,0.262,1127,4.017,0.8033999999999998,0.7637229421012263,2.0
TOWE,TOWE_POGP37_1_GE09_19_5,86,GE09,2019-08-05,4.4,76.71,0.26425,689,2.505,0.49349036402569546,0.5987693916508899,1.7999999999999998
TOWE,TOWE_POGP37_3_GE02_24_4,86,GE02,2019-08-21,9.4,,,,,,,
TOWE,TOWE_POGP37_4_GE02_29_19,86,GE02,2019-08-22,10.8,,,,,,,
TOWE,TOWE_POGP37_4_GE03_34_28,86,GE03,2019-08-29,2.2,75.58,0.256,,1.311,,,0.8999999999999999
TOWE,TOWE_POGP37_3_GE06_34_4,86,GE06,2019-08-28,5.0,76.31,0.2565,767,3.4939999999999998,0.6787744085304899,0.518893561496372,1.4
TOWE,TOWE_POGP37_3_GE06_34_5,86,GE06,2019-08-01,3.2,72.47,0.332,514,2.244,0.38382849239280864,0.478387396974765,1.2
TOWE,TOWE_POGP37_1_GE02_4_10,86,GE02,2019-08-26,12.4,77.21,0.2635,908,3.8760000000000003,0.6275825712748779,0.6703187880818279,1.9
TOWE,TOWE_POGP37_2_GE12_4_29,86,GE12,2019-08-27,5.8,76.56,0.24525,926,4.04,0.7511090658076381,0.4909418684021054,1.6
TOWE,TOWE_POGP37_1_GE03_5_15,86,GE03,2019-08-12,4.4,76.37,0.274,,3.072,,,1.2
TOWE,TOWE_POGP37_1_GE12_14_4,87,GE12,2019-09-02,8.1,76.86,0.2815,877,5.874,0.9407504036164046,0.6475236266493369,2.1
TOWE,TOWE_POGP37_1_GE09_19_5,87,GE09,2019-09-02,3.8,76.18,0.28,,,,0.4925736753870116,1.3
TOWE,TOWE_POGP37_2_GE06_24_18,87,GE06,2019-09-24,14.7,76.19,0.27675,255,5.188,0.8712831252517134,0.7431384972833968,1.9
TOWE,TOWE_POGP37_3_GE02_24_4,87,GE02,2019-09-04,5.1,79.05,0.275,601,3.214,0.5163980815347715,0.6284265091677693,1.7999999999999998
TOWE,TOWE_POGP37_4_GE02_29_19,87,GE02,2019-09-12,6.0,77.97,0.25775,1215,3.863,0.6792841918294839,0.7923749938199192,2.0
TOWE,TOWE_POGP37_4_GE03_34_28,87,GE03,2019-09-05,2.5,74.57,0.29775,,1.444,,,1.0
TOWE,TOWE_POGP37_4_GE12_44_20,87,GE12,2019-09-19,12.1,77.4,0.2955,989,3.1149999999999998,0.4247334073868363,0.826143069310313,2.3
TOWE,TOWE_POGP37_1_GE02_4_10,87,GE02,2019-09-16,6.2,79.02,0.27325,933,4.107,0.7080454545454531,0.700758052780819,2.1
TOWE,TOWE_POGP37_2_GE12_4_29,87,GE12,2019-09-24,12.7,77.08,0.2675,950,4.029,0.6432991283676717,0.5273509155384639,1.6
TOWE,TOWE_POGP37_5_GE12_54_5,87,GE12,2019-09-26,8.8,78.17,0.2695,776,6.826,1.403947900466566,0.671263155848448,2.0
TOWE,TOWE_POGP37_5_GE02_59_13,87,GE02,2019-09-26,6.3,79.84,0.25575,796,4.3180000000000005,0.7050307960488109,0.6560691086877029,1.9
TOWE,TOWE_POGP37_5_GE09_59_3,87,GE09,2019-09-19,3.9,76.5,0.2575,875,2.537,0.43772990063233913,0.40078481072409955,1.4
TOWE,TOWE_POGP37_2_GE16_14_25,88,GE16,2019-10-22,17.9,,,,,,,
TOWE,TOWE_POGP37_1_GE09_19_5,88,GE09,2019-10-14,4.6,76.82,0.26175,,,,0.4732401454492698,1.4000000000000001
TOWE,TOWE_POGP37_2_GE06_24_18,88,GE06,2019-10-22,12.6,74.81,0.2615,1075,4.5,0.8170351915291199,0.816548427984841,2.5
TOWE,TOWE_POGP37_3_GE02_24_4,88,GE02,2019-10-16,14.5,78.31,0.27875,849,2.537,0.4262710027100266,0.625897657450077,1.9
TOWE,TOWE_POGP37_4_GE02_29_19,88,GE02,2019-10-03,6.8,79.64,0.2755,1396,4.6819999999999995,0.8776538170823868,0.648619564618362,2.0
TOWE,TOWE_POGP37_4_GE12_44_20,88,GE12,2019-10-24,20.7,77.91,0.31075,955,7.368,1.053931925894012,0.8483602132696181,3.2
TOWE,TOWE_POGP37_2_GE12_4_28,88,GE12,2019-10-08,20.3,,,,,,,
TOWE,TOWE_POGP37_2_GE12_4_29,88,GE12,2019-10-29,16.2,,,,,,,
TOWE,TOWE_POGP37_1_GE02_4_9,88,GE02,2019-10-21,7.5,78.18,0.27125,1257,5.2,0.9011952191235084,0.6852689164555199,2.3
TOWE,TOWE_POGP37_5_GE12_54_5,88,GE12,2019-10-10,9.1,77.87,0.29625,924,6.8759999999999994,1.4044520758585366,0.809669225391981,2.2
TOWE,TOWE_POGP37_3_GE02_24_4,89,GE02,2019-11-06,5.5,78.01,0.29925,1025,3.24,0.5400000000000009,0.775969322597515,2.2
